country,security_name,event_type,ticker_event,ticker_mapping,status,score,query_used,candidate_name,exchange,reason,ticker,price_fetch_status,rows,price_fetch_reason,diagnosis
India,INDUSIND BANK,inclusion,INDUSINDBK.BO,INDUSINDBK.BO,mapped_yahoo_search,1.0389,INDUSIND BANK,INDUSIND BANK LTD.,BSE,,INDUSINDBK.BO,downloaded,63.0,,mapped_and_priced
India,MACROTECH DEVELOPERS,inclusion,,,no_search_result,,,,,No Yahoo quote matched the expected country suffix/exchange with sufficient name similarity.,,,,,name_search_unmapped
India,ONE 97 COMMUNICATIONS,inclusion,PAYTM.NS,PAYTM.NS,mapped_yahoo_search,1.1768,ONE 97 COMMUNICATIONS,ONE 97 COMMUNICATIONS LTD,NSI,,PAYTM.NS,cached,183.0,,mapped_and_priced
India,PERSISTENT SYSTEMS,inclusion,PERSISTENT.NS,PERSISTENT.NS,mapped_yahoo_search,1.1689,PERSISTENT SYSTEMS,PERSISTENT SYSTEMS LTD,NSI,,PERSISTENT.NS,cached,63.0,,mapped_and_priced
India,POLYCAB INDIA,inclusion,POLYCAB.NS,POLYCAB.NS,mapped_yahoo_search,1.0242,POLYCAB INDIA,POLYCAB INDIA LIMITED,NSI,,POLYCAB.NS,cached,63.0,,mapped_and_priced
India,SUZLON ENERGY LIMITED,inclusion,SUZLON.NS,SUZLON.NS,mapped_yahoo_search,1.25,SUZLON ENERGY LIMITED,SUZLON ENERGY LIMITED,NSI,,SUZLON.NS,cached,63.0,,mapped_and_priced
India,TATA COMMUNICATIONS,inclusion,TATACOMM.NS,TATACOMM.NS,mapped_yahoo_search,1.1731,TATA COMMUNICATIONS,TATA COMMUNICATIONS LTD,NSI,,TATACOMM.NS,cached,63.0,,mapped_and_priced
India,TATA MOTORS A,inclusion,TATAMTRDVR.NS,TATAMTRDVR.NS,mapped_manual_alias,1.0,manual_alias,,,,TATAMTRDVR.NS,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
Indonesia,VALE INDONESIA,deletion,INCO.JK,INCO.JK,mapped_yahoo_search,1.1466,VALE INDONESIA,Vale Indonesia Tbk.,JKT,,INCO.JK,downloaded,432.0,,mapped_and_priced
Indonesia,AMMAN MINERAL INTL,inclusion,AMMN.JK,AMMN.JK,mapped_yahoo_search,0.9773,AMMAN MINERAL,Amman Mineral Internasional Tbk,JKT,,AMMN.JK,downloaded,67.0,,mapped_and_priced
Korea,BGF RETAIL (NEW),deletion,282330.KS,282330.KS,mapped_yahoo_search,1.1071,BGF RETAIL,BGF Retail,KSC,,282330.KS,downloaded,63.0,,mapped_and_priced
Korea,KAKAO GAMES,deletion,293490.KQ,293490.KQ,mapped_yahoo_search,1.15,KAKAO GAMES,Kakao Games,KOE,,293490.KQ,downloaded,557.0,,mapped_and_priced
Korea,LOTTE ENERGY MATERIALS,deletion,020150.KS,020150.KS,mapped_yahoo_search,1.1591,LOTTE ENERGY MATERIALS,LOTTE ENERGY MATERIALS Corp,KSC,,020150.KS,downloaded,63.0,,mapped_and_priced
Korea,PANOCEAN,deletion,028670.KS,028670.KS,mapped_manual_alias,1.0,manual_alias,,,,028670.KS,downloaded,1660.0,,mapped_and_priced
Korea,KUMYANG,inclusion,282720.KQ,282720.KQ,mapped_yahoo_search,0.5455,KUMYANG,KYGP,KOE,,282720.KQ,downloaded,303.0,,mapped_and_priced
Korea,POSCO DX COMPANY,inclusion,022100.KS,022100.KS,mapped_yahoo_search,0.9167,POSCO DX COMPANY,POSCO DX,KSC,,022100.KS,downloaded,363.0,,mapped_and_priced
Korea,SK TELECOM CO,inclusion,017670.KS,017670.KS,mapped_yahoo_search,1.15,SK TELECOM CO,SKTelecom,KSC,,017670.KS,downloaded,378.0,,mapped_and_priced
USA,ARAMARK,deletion,ARMK,ARMK,existing_repo_mapping,1.0,existing_repo_mapping,,,,ARMK,downloaded,67.0,,mapped_and_priced
USA,ARROW ELECTRONICS,deletion,ARW,ARW,existing_repo_mapping,1.0,existing_repo_mapping,,,,ARW,downloaded,67.0,,mapped_and_priced
USA,CHEWY A,deletion,CHWY,CHWY,existing_repo_mapping,1.0,existing_repo_mapping,,,,CHWY,downloaded,824.0,,mapped_and_priced
USA,CLARIVATE,deletion,CLVT,CLVT,existing_repo_mapping,1.0,existing_repo_mapping,,,,CLVT,downloaded,699.0,,mapped_and_priced
USA,COGNEX CORP,deletion,CGNX,CGNX,existing_repo_mapping,1.0,existing_repo_mapping,,,,CGNX,downloaded,1577.0,,mapped_and_priced
USA,DENTSPLY SIRONA,deletion,XRAY,XRAY,existing_repo_mapping,1.0,existing_repo_mapping,,,,XRAY,downloaded,67.0,,mapped_and_priced
USA,FIRST HORIZON NATIONAL,deletion,FHN,FHN,existing_repo_mapping,1.0,existing_repo_mapping,,,,FHN,downloaded,321.0,,mapped_and_priced
USA,GENERAC HOLDINGS,deletion,GNRC,GNRC,existing_repo_mapping,1.0,existing_repo_mapping,,,,GNRC,downloaded,824.0,,mapped_and_priced
USA,HEALTHCARE REALTY T(NEW),deletion,HR,HR,existing_repo_mapping,1.0,existing_repo_mapping,,,,HR,downloaded,67.0,,mapped_and_priced
USA,INVESCO LTD,deletion,IVZ,IVZ,existing_repo_mapping,1.0,existing_repo_mapping,,,,IVZ,downloaded,67.0,,mapped_and_priced
USA,MOHAWK INDUSTRIES,deletion,MHK,MHK,existing_repo_mapping,1.0,existing_repo_mapping,,,,MHK,downloaded,67.0,,mapped_and_priced
USA,SEALED AIR CORP,deletion,SEE,SEE,existing_repo_mapping,1.0,existing_repo_mapping,,,,SEE,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,SENSATA TECH HLDG,deletion,ST,ST,existing_repo_mapping,1.0,existing_repo_mapping,,,,ST,downloaded,67.0,,mapped_and_priced
USA,SOLAREDGE TECHNOLOGIES,deletion,SEDG,SEDG,existing_repo_mapping,1.0,existing_repo_mapping,,,,SEDG,downloaded,824.0,,mapped_and_priced
USA,WEBSTER FINANCIAL CORP,deletion,WBS,WBS,existing_repo_mapping,1.0,existing_repo_mapping,,,,WBS,downloaded,67.0,,mapped_and_priced
USA,WHIRLPOOL CORP,deletion,WHR,WHR,existing_repo_mapping,1.0,existing_repo_mapping,,,,WHR,downloaded,67.0,,mapped_and_priced
USA,WOLFSPEED,deletion,WOLF,WOLF,existing_repo_mapping,1.0,existing_repo_mapping,,,,WOLF,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,ZOOMINFO TECH A,deletion,GTM,GTM,existing_repo_mapping,1.0,existing_repo_mapping,,,,GTM,downloaded,572.0,,mapped_and_priced
USA,CELSIUS HLDGS,inclusion,CELH,CELH,existing_repo_mapping,1.0,existing_repo_mapping,,,,CELH,downloaded,315.0,,mapped_and_priced
USA,CNH INDUSTRIAL (US),inclusion,CNH,CNH,existing_repo_mapping,1.0,existing_repo_mapping,,,,CNH,downloaded,67.0,,mapped_and_priced
USA,VERTIV HOLDINGS A,inclusion,VRT,VRT,existing_repo_mapping,1.0,existing_repo_mapping,,,,VRT,downloaded,67.0,,mapped_and_priced
India,BHARAT HEAVY ELECTRICALS,inclusion,BHEL.BO,BHEL.BO,mapped_yahoo_search,1.0862,BHARAT HEAVY ELECTRICALS,BHARAT HEAVY ELECTRICALS LTD.,BSE,,BHEL.BO,downloaded,1359.0,,mapped_and_priced
India,GMR AIRPORTS INFRA,inclusion,GMRAIRPORT.NS,GMRAIRPORT.NS,mapped_yahoo_search,0.9559,GMR AIRPORTS,GMR AIRPORTS LIMITED,NSI,,GMRAIRPORT.NS,downloaded,65.0,,mapped_and_priced
India,NMDC,inclusion,NMDC.NS,NMDC.NS,mapped_yahoo_search,0.9773,NMDC,NMDC LTD.,NSI,,NMDC.NS,downloaded,65.0,,mapped_and_priced
India,PUNJAB NATL BANK,inclusion,PNB.NS,PNB.NS,mapped_yahoo_search,1.125,PUNJAB,PUNJAB NATIONAL BANK,NSI,,PNB.NS,cached,65.0,,mapped_and_priced
India,UNION BANK OF INDIA,inclusion,UNIONBANK.NS,UNIONBANK.NS,mapped_yahoo_search,1.25,UNION BANK OF INDIA,UNION BANK OF INDIA,NSI,,UNIONBANK.NS,cached,65.0,,mapped_and_priced
Korea,F&F (NEW),deletion,,,no_country_candidate,,,,,No Yahoo quote matched the expected country suffix/exchange with sufficient name similarity.,,,,,name_search_unmapped
Korea,HOTEL SHILLA CO,deletion,008770.KS,008770.KS,mapped_yahoo_search,0.9182,HOTEL SHILLA CO,HtlShilla,KSC,,008770.KS,downloaded,63.0,,mapped_and_priced
Korea,HYUNDAI MIPO DOCKYARD,deletion,004310.KS,004310.KS,mapped_yahoo_search,0.8952,HYUNDAI,Hyundai pharm,KSC,,004310.KS,downloaded,374.0,,mapped_and_priced
Korea,JYP ENTERTAINMENT,deletion,035900.KQ,035900.KQ,mapped_yahoo_search,0.6955,JYP ENTERTAINMENT,JYP Ent.,KOE,,035900.KQ,downloaded,190.0,,mapped_and_priced
Korea,PEARLABYSS,deletion,263750.KQ,263750.KQ,mapped_yahoo_search,1.15,PEARLABYSS,PearlAbyss,KOE,,263750.KQ,downloaded,1479.0,,mapped_and_priced
Korea,ECOPRO MATERIALS,inclusion,450080.KS,450080.KS,mapped_yahoo_search,1.0,ECOPRO,ECOPRO MAT,KSC,,450080.KS,downloaded,364.0,,mapped_and_priced
Korea,HANJIN KAL CORP,inclusion,18064K.KS,18064K.KS,mapped_yahoo_search,1.0833,HANJIN KAL,HANJINKAL(1P),KSC,,18064K.KS,downloaded,63.0,,mapped_and_priced
India,BERGER PAINTS INDIA,deletion,BERGEPAINT.NS,BERGEPAINT.NS,mapped_yahoo_search,1.0985,BERGER PAINTS INDIA,BERGER PAINTS (I) LTD,NSI,,BERGEPAINT.NS,downloaded,1181.0,,mapped_and_priced
India,INDRAPRASTHA GAS,deletion,IGL.NS,IGL.NS,mapped_yahoo_search,1.1591,INDRAPRASTHA GAS,INDRAPRASTHA GAS LTD,NSI,,IGL.NS,downloaded,1055.0,,mapped_and_priced
India,ONE 97 COMMUNICATIONS,deletion,PAYTM.NS,PAYTM.NS,mapped_yahoo_search,1.1768,ONE 97 COMMUNICATIONS,ONE 97 COMMUNICATIONS LTD,NSI,,PAYTM.NS,cached,183.0,,mapped_and_priced
India,BOSCH,inclusion,BOSCHLTD.BO,BOSCHLTD.BO,mapped_yahoo_search,0.9192,BOSCH,BOSCH LTD.,BSE,,BOSCHLTD.BO,downloaded,913.0,,mapped_and_priced
India,CANARA BANK,inclusion,CANBK.NS,CANBK.NS,mapped_yahoo_search,1.25,CANARA BANK,CANARA BANK,NSI,,CANBK.NS,downloaded,62.0,,mapped_and_priced
India,INDUS TOWERS,inclusion,INDUSTOWER.NS,INDUSTOWER.NS,mapped_yahoo_search,1.0086,INDUS TOWERS,INDUS TOWERS LIMITED,NSI,,INDUSTOWER.NS,downloaded,310.0,,mapped_and_priced
India,JINDAL STAINLESS,inclusion,JSL.NS,JSL.NS,mapped_yahoo_search,1.0608,JINDAL STAINLESS,JINDAL STAINLESS LIMITED,NSI,,JSL.NS,downloaded,62.0,,mapped_and_priced
India,JSW ENERGY,inclusion,JSWENERGY.BO,JSWENERGY.BO,mapped_yahoo_search,1.0071,JSW ENERGY,JSW ENERGY LTD,BSE,,JSWENERGY.BO,downloaded,61.0,,mapped_and_priced
India,MANKIND PHARMA,inclusion,MANKIND.NS,MANKIND.NS,mapped_yahoo_search,1.0379,MANKIND PHARMA,MANKIND PHARMA LIMITED,NSI,,MANKIND.NS,downloaded,62.0,,mapped_and_priced
India,NHPC,inclusion,NHPC.NS,NHPC.NS,mapped_yahoo_search,0.9773,NHPC,NHPC LTD,NSI,,NHPC.NS,downloaded,62.0,,mapped_and_priced
India,PB FINTECH,inclusion,POLICYBZR.NS,POLICYBZR.NS,mapped_yahoo_search,0.97,PB FINTECH,PB FINTECH LIMITED,NSI,,POLICYBZR.NS,cached,62.0,,mapped_and_priced
India,PHOENIX MILLS,inclusion,PHOENIXLTD.NS,PHOENIXLTD.NS,mapped_yahoo_search,0.9,PHOENIX MILLS,THE PHOENIX MILLS LTD,NSI,,PHOENIXLTD.NS,cached,62.0,,mapped_and_priced
India,SOLAR INDUSTRIES INDIA,inclusion,SOLARINDS.NS,SOLARINDS.NS,mapped_yahoo_search,1.1218,SOLAR INDUSTRIES INDIA,SOLAR INDUSTRIES (I) LTD,NSI,,SOLARINDS.NS,cached,62.0,,mapped_and_priced
India,SUNDARAM FINANCE,inclusion,SUNDARMFIN.NS,SUNDARMFIN.NS,mapped_yahoo_search,1.1591,SUNDARAM FINANCE,SUNDARAM FINANCE LTD,NSI,,SUNDARMFIN.NS,cached,62.0,,mapped_and_priced
India,THERMAX,inclusion,THERMAX.NS,THERMAX.NS,mapped_yahoo_search,1.0735,THERMAX,THERMAX LTD,NSI,,THERMAX.NS,cached,370.0,,mapped_and_priced
India,TORRENT POWER,inclusion,TORNTPOWER.NS,TORNTPOWER.NS,mapped_yahoo_search,1.1389,TORRENT POWER,TORRENT POWER LTD,NSI,,TORNTPOWER.NS,cached,62.0,,mapped_and_priced
Indonesia,SARANA MENARA NUSANTARA,deletion,TOWR.JK,TOWR.JK,mapped_yahoo_search,1.1833,SARANA MENARA NUSANTARA,Sarana Menara Nusantara Tbk.,JKT,,TOWR.JK,cached,908.0,,mapped_and_priced
Indonesia,SEMEN INDONESIA,deletion,SMGR.JK,SMGR.JK,mapped_yahoo_search,0.9868,SEMEN INDONESIA,Semen Indonesia (Persero) Tbk.,JKT,,SMGR.JK,cached,55.0,,mapped_and_priced
Indonesia,CHANDRA ASRI PACIFIC,inclusion,TPIA.JK,TPIA.JK,mapped_yahoo_search,1.1731,CHANDRA ASRI PACIFIC,Chandra Asri Pacific Tbk.,JKT,,TPIA.JK,cached,55.0,,mapped_and_priced
Korea,HANON SYSTEMS,deletion,018880.KS,018880.KS,mapped_yahoo_search,1.25,HANON SYSTEMS,Hanon Systems,KSC,,018880.KS,downloaded,64.0,,mapped_and_priced
Korea,KAKAOPAY CORP,deletion,377300.KS,377300.KS,mapped_yahoo_search,1.05,KAKAOPAY,kakaopay,KSC,,377300.KS,downloaded,373.0,,mapped_and_priced
Korea,KANGWON LAND,deletion,035250.KS,035250.KS,mapped_yahoo_search,1.25,KANGWON LAND,Kangwonland,KSC,,035250.KS,downloaded,64.0,,mapped_and_priced
Korea,SAMSUNG SECURITIES CO,deletion,016360.KS,016360.KS,mapped_yahoo_search,0.9833,SAMSUNG SECURITIES CO,SamsungSecu,KSC,,016360.KS,downloaded,64.0,,mapped_and_priced
Korea,ENCHEM,inclusion,348370.KQ,348370.KQ,mapped_yahoo_search,1.15,ENCHEM,Enchem,KOE,,348370.KQ,downloaded,244.0,,mapped_and_priced
Korea,HD HYUNDAI ELECTRIC,inclusion,267260.KS,267260.KS,mapped_yahoo_search,1.25,HD HYUNDAI ELECTRIC,HD HYUNDAI ELECTRIC,KSC,,267260.KS,downloaded,64.0,,mapped_and_priced
USA,BILL HOLDINGS,deletion,BILL,BILL,existing_repo_mapping,1.0,existing_repo_mapping,,,,BILL,downloaded,696.0,,mapped_and_priced
USA,BORGWARNER,deletion,BWA,BWA,existing_repo_mapping,1.0,existing_repo_mapping,,,,BWA,downloaded,66.0,,mapped_and_priced
USA,DARLING INGREDIENTS,deletion,DAR,DAR,existing_repo_mapping,1.0,existing_repo_mapping,,,,DAR,downloaded,445.0,,mapped_and_priced
USA,DROPBOX A,deletion,DBX,DBX,existing_repo_mapping,1.0,existing_repo_mapping,,,,DBX,downloaded,1326.0,,mapped_and_priced
USA,FMC CORP,deletion,FMC,FMC,existing_repo_mapping,1.0,existing_repo_mapping,,,,FMC,downloaded,66.0,,mapped_and_priced
USA,GLOBE LIFE,deletion,GLPRD,GLPRD,existing_repo_mapping,1.0,existing_repo_mapping,,,,GLPRD,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,HASBRO,deletion,HAS,HAS,existing_repo_mapping,1.0,existing_repo_mapping,,,,HAS,downloaded,66.0,,mapped_and_priced
USA,JAZZ PHARMACEUTICALS,deletion,JAZZ,JAZZ,existing_repo_mapping,1.0,existing_repo_mapping,,,,JAZZ,downloaded,66.0,,mapped_and_priced
USA,LEAR CORP,deletion,LEA,LEA,existing_repo_mapping,1.0,existing_repo_mapping,,,,LEA,downloaded,66.0,,mapped_and_priced
USA,LIBERTY BROADBAND C,deletion,LBRK,LBRK,existing_repo_mapping,1.0,existing_repo_mapping,,,,LBRK,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,LIBERTY GLOBAL C,deletion,LBTYK,LBTYK,existing_repo_mapping,1.0,existing_repo_mapping,,,,LBTYK,downloaded,66.0,,mapped_and_priced
USA,LIBERTY SIRIUSXM C,deletion,LSXMK,LSXMK,existing_repo_mapping,1.0,existing_repo_mapping,,,,LSXMK,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,ROBERT HALF,deletion,RHI,RHI,existing_repo_mapping,1.0,existing_repo_mapping,,,,RHI,downloaded,66.0,,mapped_and_priced
USA,SIRIUS XM HOLDINGS,deletion,SIRI,SIRI,existing_repo_mapping,1.0,existing_repo_mapping,,,,SIRI,downloaded,66.0,,mapped_and_priced
USA,VAIL RESORTS,deletion,MTN,MTN,existing_repo_mapping,1.0,existing_repo_mapping,,,,MTN,downloaded,1827.0,,mapped_and_priced
USA,CRH (US),inclusion,CRH,CRH,existing_repo_mapping,1.0,existing_repo_mapping,,,,CRH,downloaded,66.0,,mapped_and_priced
USA,EMCOR GROUP,inclusion,EME,EME,existing_repo_mapping,1.0,existing_repo_mapping,,,,EME,downloaded,66.0,,mapped_and_priced
USA,MICROSTRATEGY,inclusion,MSTRB2,MSTRB2,existing_repo_mapping,1.0,existing_repo_mapping,,,,MSTRB2,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,PURE STORAGE,inclusion,PSTG,PSTG,existing_repo_mapping,1.0,existing_repo_mapping,,,,PSTG,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
India,BANDHAN BANK,deletion,BANDHANBNK.NS,BANDHANBNK.NS,mapped_yahoo_search,1.0086,BANDHAN BANK,BANDHAN BANK LIMITED,NSI,,BANDHANBNK.NS,downloaded,67.0,,mapped_and_priced
India,DIXON TECHNOLOGIES INDIA,inclusion,DIXON.BO,DIXON.BO,mapped_yahoo_search,1.0862,DIXON TECHNOLOGIES INDIA,Dixon Technologies (India) Lim,BSE,,DIXON.BO,downloaded,67.0,,mapped_and_priced
India,OIL INDIA,inclusion,OIL.NS,OIL.NS,mapped_yahoo_search,1.0921,OIL INDIA,OIL INDIA LTD,NSI,,OIL.NS,downloaded,67.0,,mapped_and_priced
India,ORACLE FINL SVCS SOFTW,inclusion,OFSS.NS,OFSS.NS,mapped_yahoo_search,1.0192,ORACLE,ORACLE FIN SERV SOFT LTD.,NSI,,OFSS.NS,downloaded,67.0,,mapped_and_priced
India,PRESTIGE ESTATES PROJECT,inclusion,PRESTIGE.BO,PRESTIGE.BO,mapped_yahoo_search,1.0667,PRESTIGE ESTATES PROJECT,PRESTIGE ESTATES PROJECTS LTD.,BSE,,PRESTIGE.BO,cached,67.0,,mapped_and_priced
India,RAIL VIKAS NIGAM,inclusion,RVNL.NS,RVNL.NS,mapped_yahoo_search,1.05,RAIL VIKAS NIGAM,RAIL VIKAS NIGAM LIMITED,NSI,,RVNL.NS,cached,67.0,,mapped_and_priced
India,VODAFONE IDEA,inclusion,IDEA.NS,IDEA.NS,mapped_yahoo_search,1.0242,VODAFONE IDEA,VODAFONE IDEA LIMITED,NSI,,IDEA.NS,downloaded,1244.0,,mapped_and_priced
India,ZYDUS LIFESCIENCES,inclusion,ZYDUSLIFE.NS,ZYDUSLIFE.NS,mapped_yahoo_search,1.1689,ZYDUS LIFESCIENCES,ZYDUS LIFESCIENCES LTD,NSI,,ZYDUSLIFE.NS,cached,67.0,,mapped_and_priced
Indonesia,ANEKA TAMBANG,deletion,ANTM.JK,ANTM.JK,mapped_yahoo_search,1.1389,ANEKA TAMBANG,Aneka Tambang Tbk.,JKT,,ANTM.JK,downloaded,911.0,,mapped_and_priced
Korea,SK IE TECHNOLOGY,deletion,361610.KS,361610.KS,mapped_yahoo_search,1.25,SK IE TECHNOLOGY,SK ie technology,KSC,,361610.KS,downloaded,802.0,,mapped_and_priced
Korea,LS ELECTRIC,inclusion,010120.KS,010120.KS,mapped_yahoo_search,1.25,LS ELECTRIC,LS ELECTRIC,KSC,,010120.KS,downloaded,66.0,,mapped_and_priced
USA,CAESARS ENT INC,deletion,CZR,CZR,existing_repo_mapping,1.0,existing_repo_mapping,,,,CZR,downloaded,886.0,,mapped_and_priced
USA,CLEVELAND CLIFFS,deletion,CLF,CLF,existing_repo_mapping,1.0,existing_repo_mapping,,,,CLF,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,CONFLUENT A,deletion,CFLT,CFLT,existing_repo_mapping,1.0,existing_repo_mapping,,,,CFLT,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,ETSY,deletion,ETSY,ETSY,existing_repo_mapping,1.0,existing_repo_mapping,,,,ETSY,downloaded,1011.0,,mapped_and_priced
USA,LATTICE SEMICONDUCTOR,deletion,LSCC,LSCC,existing_repo_mapping,1.0,existing_repo_mapping,,,,LSCC,downloaded,383.0,,mapped_and_priced
USA,PAYLOCITY HOLDING CORP,deletion,PCTY,PCTY,existing_repo_mapping,1.0,existing_repo_mapping,,,,PCTY,downloaded,508.0,,mapped_and_priced
USA,REPLIGEN CORP,deletion,RGEN,RGEN,existing_repo_mapping,1.0,existing_repo_mapping,,,,RGEN,downloaded,508.0,,mapped_and_priced
USA,UIPATH A,deletion,PATH,PATH,existing_repo_mapping,1.0,existing_repo_mapping,,,,PATH,downloaded,383.0,,mapped_and_priced
USA,UNITY SOFTWARE,deletion,U,U,existing_repo_mapping,1.0,existing_repo_mapping,,,,U,downloaded,886.0,,mapped_and_priced
USA,FLUTTER ENTMT(US),inclusion,FLUT,FLUT,existing_repo_mapping,1.0,existing_repo_mapping,,,,FLUT,downloaded,67.0,,mapped_and_priced
India,ALKEM LABORATORIES,inclusion,ALKEM.NS,ALKEM.NS,mapped_yahoo_search,1.1689,ALKEM LABORATORIES,ALKEM LABORATORIES LTD.,NSI,,ALKEM.NS,downloaded,67.0,,mapped_and_priced
India,BOMBAY STOCK EXCHANGE,inclusion,BSHSL.NS,BSHSL.NS,mapped_yahoo_search,0.7378,BOMBAY,BOMBAY SUPER HYBRID SEEDS,NSI,,BSHSL.NS,downloaded,67.0,,mapped_and_priced
India,KALYAN JEWELLERS INDIA,inclusion,KALYANKJIL.NS,KALYANKJIL.NS,mapped_yahoo_search,1.128,KALYAN JEWELLERS INDIA,KALYAN JEWELLERS IND LTD,NSI,,KALYANKJIL.NS,downloaded,67.0,,mapped_and_priced
India,OBEROI REALTY,inclusion,OBEROIRLTY.BO,OBEROIRLTY.BO,mapped_yahoo_search,1.0389,OBEROI REALTY,OBEROI REALTY LTD.,BSE,,OBEROIRLTY.BO,downloaded,67.0,,mapped_and_priced
India,VOLTAS,inclusion,VOLTAS.NS,VOLTAS.NS,mapped_yahoo_search,1.05,VOLTAS,VOLTAS LTD,NSI,,VOLTAS.NS,cached,67.0,,mapped_and_priced
Korea,COSMO ADVANCED MATRLS,deletion,005070.KS,005070.KS,mapped_yahoo_search,0.9167,COSMO ADVANCED,CosmoAM&T,KSC,,005070.KS,downloaded,432.0,,mapped_and_priced
Korea,HANWHA SOLUTIONS,deletion,009830.KS,009830.KS,mapped_yahoo_search,1.25,HANWHA SOLUTIONS,HANWHA SOLUTIONS,KSC,,009830.KS,downloaded,64.0,,mapped_and_priced
Korea,HYUNDAI ENGR. & CONSTR,deletion,000720.KS,000720.KS,mapped_yahoo_search,1.1974,HYUNDAI,HyundaiEng&Const,KSC,,000720.KS,downloaded,64.0,,mapped_and_priced
Korea,HYUNDAI STEEL CO,deletion,004020.KS,004020.KS,mapped_yahoo_search,1.1731,HYUNDAI STEEL CO,HYUNDAI STEEL,KSC,,004020.KS,downloaded,64.0,,mapped_and_priced
Korea,KUMYANG,deletion,282720.KQ,282720.KQ,mapped_yahoo_search,0.5455,KUMYANG,KYGP,KOE,,282720.KQ,downloaded,303.0,,mapped_and_priced
Korea,HYUNDAI ROTEM,inclusion,064350.KS,064350.KS,mapped_yahoo_search,1.25,HYUNDAI ROTEM,HYUNDAI ROTEM,KSC,,064350.KS,downloaded,64.0,,mapped_and_priced
USA,BATH & BODY WORKS,deletion,BBWI,BBWI,existing_repo_mapping,1.0,existing_repo_mapping,,,,BBWI,downloaded,1327.0,,mapped_and_priced
USA,CELSIUS HLDGS,deletion,CELH,CELH,existing_repo_mapping,1.0,existing_repo_mapping,,,,CELH,downloaded,315.0,,mapped_and_priced
USA,CHORD ENERGY CORP,deletion,CHRD,CHRD,existing_repo_mapping,1.0,existing_repo_mapping,,,,CHRD,downloaded,69.0,,mapped_and_priced
USA,PARAMOUNT GLOBAL B,deletion,PARA,PARA,existing_repo_mapping,1.0,existing_repo_mapping,,,,PARA,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,NUTANIX A,inclusion,NTNX,NTNX,existing_repo_mapping,1.0,existing_repo_mapping,,,,NTNX,downloaded,69.0,,mapped_and_priced
India,ADANI GREEN ENERGY,deletion,ADANIGREEN.NS,ADANIGREEN.NS,mapped_yahoo_search,1.1643,ADANI GREEN ENERGY,ADANI GREEN ENERGY LTD,NSI,,ADANIGREEN.NS,downloaded,1119.0,,mapped_and_priced
India,HYUNDAI MOTOR INDIA,inclusion,HYUNDAI.NS,HYUNDAI.NS,mapped_yahoo_search,1.1689,HYUNDAI MOTOR INDIA,HYUNDAI MOTOR INDIA LTD,NSI,,HYUNDAI.NS,downloaded,67.0,,mapped_and_priced
Indonesia,INDAH KIAT PULP & PAPER,deletion,INKP.JK,INKP.JK,mapped_manual_alias,1.0,manual_alias,,,,INKP.JK,downloaded,1728.0,,mapped_and_priced
Indonesia,MERDEKA COPPER GOLD,deletion,MDKA.JK,MDKA.JK,mapped_yahoo_search,1.1689,MERDEKA COPPER GOLD,Merdeka Copper Gold Tbk.,JKT,,MDKA.JK,downloaded,1094.0,,mapped_and_priced
Indonesia,UNILEVER INDONESIA,deletion,UNVR.JK,UNVR.JK,mapped_yahoo_search,1.1689,UNILEVER INDONESIA,Unilever Indonesia Tbk,JKT,,UNVR.JK,cached,62.0,,mapped_and_priced
Korea,ENCHEM,deletion,348370.KQ,348370.KQ,mapped_yahoo_search,1.15,ENCHEM,Enchem,KOE,,348370.KQ,downloaded,244.0,,mapped_and_priced
Korea,GS HOLDINGS CORP,deletion,,,no_country_candidate,0.4333333333333333,GS HOLDINGS CORP,,,No Yahoo quote matched the expected country suffix/exchange with sufficient name similarity.,,,,,name_search_unmapped
Korea,HANMI PHARM CO (NEW),deletion,128940.KS,128940.KS,mapped_yahoo_search,1.05,HANMI PHARM CO,HanmiPharm,KSC,,128940.KS,downloaded,61.0,,mapped_and_priced
Korea,KUMHO PETRO CHEMICAL CO,deletion,011780.KS,011780.KS,mapped_yahoo_search,1.0735,KUMHO PETRO CHEMICAL CO,KumhoPetrochem,KSC,,011780.KS,downloaded,61.0,,mapped_and_priced
Korea,L&F CO,deletion,,,no_country_candidate,0.3,L&F CO,,,No Yahoo quote matched the expected country suffix/exchange with sufficient name similarity.,,,,,name_search_unmapped
