strategy,anchor,entry_offset,exit_offset,event_id,country,event_type,change_type,security_name,ticker,side,announce_date,effective_date,entry_target_date,exit_target_date,entry_date,exit_date,entry_px,exit_px,security_return,gross_return,net_return,transaction_cost_bps,holding_days,turnover,benchmark_ticker,beta_lookback_days,estimated_beta,benchmark_return,beta_hedged_gross_return,beta_hedged_net_return,beta_hedge_turnover,beta_hedge_round_trip_cost,beta_hedge_available
buy_hold_announce_to_effective,announce_to_effective,,,2015,USA,inclusion,ADD,ASANA A,ASAN,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,132.4499969482422,103.9499969482422,-0.21517554289666763,-0.21517554289666763,-0.21717554289666763,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2027,USA,inclusion,ADD,BILL.COM HOLDINGS,BILL,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,330.3999938964844,280.8500061035156,-0.14996969948036065,-0.14996969948036065,-0.15196969948036065,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2045,USA,inclusion,ADD,COINBASE GLOBAL A,COIN,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,336.3900146484375,315.0,-0.06358694883019134,-0.06358694883019134,-0.06558694883019134,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2061,USA,inclusion,ADD,DIAMONDBACK ENERGY,FANG,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,89.90750122070312,88.22129821777344,-0.018754864500020174,-0.018754864500020174,-0.020754864500020176,10.0,19,2.0,SPY,60,1.4916406734187597,-0.017702822825655384,0.007651386061053415,0.0026681047142158958,4.983281346837519,0.00498328134683752,True
buy_hold_announce_to_effective,announce_to_effective,,,2067,USA,inclusion,ADD,ENTEGRIS,ENTG,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,147.32379150390625,143.59817504882812,-0.02528862729533632,-0.02528862729533632,-0.02728862729533632,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2100,USA,inclusion,ADD,LUCID GROUP A,LCID,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,449.7999877929687,529.7999877929688,0.17785683008248987,0.17785683008248987,0.17585683008248987,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2115,USA,inclusion,ADD,ROBINHOOD MARKETS A,HOOD,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,34.16999816894531,25.940000534057617,-0.2408544944660651,-0.2408544944660651,-0.2428544944660651,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2117,USA,inclusion,ADD,SIGNATURE BANK,SBNYL,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,23.291107177734375,22.96712303161621,-0.013910208031152949,-0.013910208031152949,-0.01591020803115295,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2118,USA,inclusion,ADD,SOFI TECHNOLOGIES,SOFI,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,22.969999313354492,17.200000762939453,-0.2511971581583996,-0.2511971581583996,-0.2531971581583996,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2120,USA,inclusion,ADD,UPSTART HOLDINGS,UPST,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,246.02000427246097,204.88999938964844,-0.16718154690080433,-0.16718154690080433,-0.16918154690080434,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2124,USA,inclusion,ADD,ZOOMINFO TECH A,GTM,1.0,2021-11-11,2021-11-30,2021-11-11,2021-11-30,2021-11-11,2021-11-30,72.54000091552734,61.70000076293945,-0.14943479481356836,-0.14943479481356836,-0.15143479481356836,10.0,19,2.0,SPY,60,1.4743640191499785,-0.017702822825655384,-0.12333438980203511,-0.12828311784033505,4.948728038299957,0.004948728038299957,True
buy_hold_announce_to_effective,announce_to_effective,,,2125,Indonesia,inclusion,ADD,BANK JAGO,ARTO.JK,1.0,2022-02-09,2022-02-28,2022-02-09,2022-02-28,2022-02-09,2022-02-25,16150.0,16175.0,0.001547987616099089,0.001547987616099089,-0.00045201238390091096,10.0,16,2.0,^JKSE,60,2.3632936201611776,0.007837312310762234,-0.016973882567135955,-0.02370046980745831,6.726587240322355,0.006726587240322356,True
buy_hold_announce_to_effective,announce_to_effective,,,2127,Korea,inclusion,PROMOTION,MERITZ FINANCIAL HOLDING,138040.KS,1.0,2022-02-09,2022-02-28,2022-02-09,2022-02-28,2022-02-09,2022-02-28,42434.0625,37366.6015625,-0.11941965107630226,-0.11941965107630226,-0.12141965107630226,10.0,19,2.0,^KS11,60,1.540548497649777,-0.02516212996673195,-0.08065616955838492,-0.08573726655368448,5.0810969952995535,0.005081096995299553,True
buy_hold_announce_to_effective,announce_to_effective,,,2130,USA,inclusion,PROMOTION,KIMCO REALTY CORP,KIM,1.0,2022-02-09,2022-02-28,2022-02-09,2022-02-28,2022-02-09,2022-02-28,20.573026657104492,19.59851455688477,-0.04736843617918485,-0.04736843617918485,-0.04936843617918485,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2151,India,deletion,DEL,HDFC ASSET MANAGEMENT,HDFCAMC.BO,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,828.884521484375,858.3846435546875,0.03559014712626474,-0.03559014712626474,-0.03759014712626474,10.0,19,2.0,^NSEI,60,1.0044712545812933,0.04912391075721145,0.013753409141970936,0.00974446663280835,4.008942509162587,0.004008942509162587,True
buy_hold_announce_to_effective,announce_to_effective,,,2132,India,inclusion,PROMOTION,ADANI POWER,ADANIPOWER.NS,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,48.5099983215332,64.6500015258789,0.3327149817109205,0.3327149817109205,0.3307149817109205,10.0,19,2.0,^NSEI,60,0.44470285447132785,0.04912391075721145,0.3108694383743938,0.30798003266545115,2.8894057089426557,0.0028894057089426557,True
buy_hold_announce_to_effective,announce_to_effective,,,2135,India,inclusion,PROMOTION,AU SMALL FINANCE BANK,AUBANK.NS,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,616.4422607421875,622.5615844726562,0.009926840063011255,0.009926840063011255,0.007926840063011255,10.0,19,2.0,^NSEI,60,0.7010382161926155,0.04912391075721145,-0.0245108987066295,-0.02791297513901473,3.402076432385231,0.0034020764323852305,True
buy_hold_announce_to_effective,announce_to_effective,,,2157,India,inclusion,PROMOTION,JINDAL STEEL & POWER,JINDALSTEL.NS,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,455.6812744140625,373.40960693359375,-0.18054651814748746,-0.18054651814748746,-0.18254651814748746,10.0,19,2.0,^NSEI,60,0.7014703341347847,0.04912391075721145,-0.21500548424035593,-0.2184084249086255,3.4029406682695695,0.003402940668269569,True
buy_hold_announce_to_effective,announce_to_effective,,,2179,India,inclusion,PROMOTION,TATA ELXSI,TATAELXSI.BO,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,6540.1982421875,7991.81298828125,0.2219527134101409,0.2219527134101409,0.2199527134101409,10.0,19,2.0,^NSEI,60,0.930900953068956,0.04912391075721145,0.1762232180677784,0.1723614161616405,3.861801906137912,0.0038618019061379123,True
buy_hold_announce_to_effective,announce_to_effective,,,2187,Indonesia,deletion,DEMOTION,INDOCEMENT TUNGGAL,INTP.JK,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,8084.81591796875,7746.2890625,-0.041871931148903974,0.041871931148903974,0.03987193114890397,10.0,19,2.0,^JKSE,60,0.7165512485878324,0.08320359040435998,0.1014915677401387,0.09805846524296304,3.433102497175665,0.0034331024971756647,True
buy_hold_announce_to_effective,announce_to_effective,,,2194,Indonesia,inclusion,ADD,SUMBER ALFARIA TRIJAYA,AMRT.JK,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,1399.1168212890625,1691.9554443359375,0.2093024818164011,0.2093024818164011,0.2073024818164011,10.0,19,2.0,^JKSE,60,0.7856580674457746,0.08320359040435998,0.14393290977476184,0.14036159363987027,3.571316134891549,0.003571316134891549,True
buy_hold_announce_to_effective,announce_to_effective,,,2196,Indonesia,inclusion,ADD,VALE INDONESIA,INCO.JK,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,6354.29833984375,7859.263671875,0.23684209515228027,0.23684209515228027,0.23484209515228027,10.0,19,2.0,^JKSE,60,0.7401660987950004,0.08320359040435998,0.17525761823694802,0.17177728603935802,3.480332197590001,0.0034803321975900013,True
buy_hold_announce_to_effective,announce_to_effective,,,2212,Korea,inclusion,ADD,HYUNDAI HEAVY INDUSTRIES,329180.KS,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,121808.96875,116897.3203125,-0.04032255167992305,-0.04032255167992305,-0.04232255167992305,10.0,19,2.0,^KS11,60,0.924083777563645,0.053261003598998435,-0.0895401810825164,-0.0933883486376437,3.84816755512729,0.00384816755512729,True
buy_hold_announce_to_effective,announce_to_effective,,,2233,USA,deletion,DEMOTION,10X GENOMICS A,TXG,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,40.91999816894531,51.189998626708984,0.25097753952388246,-0.25097753952388246,-0.25297753952388247,10.0,19,2.0,SPY,60,2.093417808793985,0.052480011076113664,-0.1411149497314405,-0.1473017853490285,6.18683561758797,0.00618683561758797,True
buy_hold_announce_to_effective,announce_to_effective,,,2240,USA,deletion,DEMOTION,AGNC INVESTMENT CORP,AGNC,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,6.996008396148682,7.136046886444092,0.020016912840256307,-0.020016912840256307,-0.02201691284025631,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2263,USA,deletion,DEMOTION,ASANA A,ASAN,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,19.8700008392334,21.739999771118164,0.09411166849034269,-0.09411166849034269,-0.0961116684903427,10.0,19,2.0,SPY,60,2.9394721411354205,0.052480011076113664,0.06015186203437173,0.052272917752100884,7.878944282270841,0.007878944282270841,True
buy_hold_announce_to_effective,announce_to_effective,,,2309,USA,deletion,DEL,DRAFTKINGS A,DKNG,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,11.369999885559082,13.550000190734863,0.19173265849761156,-0.19173265849761156,-0.19373265849761157,10.0,19,2.0,SPY,60,2.4480787085051285,0.052480011076113664,-0.06325746076006439,-0.07015361817707465,6.896157417010257,0.006896157417010256,True
buy_hold_announce_to_effective,announce_to_effective,,,2341,USA,deletion,DEL,IPG PHOTONICS,IPGP,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,96.76000213623048,105.48999786376952,0.09022318659364936,-0.09022318659364936,-0.09222318659364936,10.0,19,2.0,SPY,60,1.1519868662713737,0.052480011076113664,-0.029766903092190197,-0.03407087682473295,4.303973732542747,0.004303973732542748,True
buy_hold_announce_to_effective,announce_to_effective,,,2345,USA,deletion,DEL,LIBERTY BROADBAND A,LBRDA,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,103.54264068603516,114.34864044189452,0.10436279859449993,-0.10436279859449993,-0.10636279859449993,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2350,USA,deletion,DEL,NOVAVAX,NVAX,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,47.97999954223633,55.33000183105469,0.15318887784374047,-0.15318887784374047,-0.15518887784374047,10.0,19,2.0,SPY,60,2.2089045708063475,0.052480011076113664,-0.037265541501745256,-0.04368335064335795,6.417809141612695,0.006417809141612695,True
buy_hold_announce_to_effective,announce_to_effective,,,2357,USA,deletion,DEL,ROBINHOOD MARKETS A,HOOD,-1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,8.5600004196167,10.0600004196167,0.17523363626974775,-0.17523363626974775,-0.17723363626974775,10.0,19,2.0,SPY,60,2.047558469406501,0.052480011076113664,-0.06777774511630423,-0.07387286205511723,6.095116938813002,0.006095116938813002,True
buy_hold_announce_to_effective,announce_to_effective,,,2243,USA,inclusion,PROMOTION,ALCOA (NEW),AA,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,52.30513381958008,59.2491340637207,0.1327594394097733,0.1327594394097733,0.1307594394097733,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2250,USA,inclusion,PROMOTION,AMERICAN HOMES 4 RENT A,AMH,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,32.354007720947266,33.28148651123047,0.02866658122488852,0.02866658122488852,0.02666658122488852,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2253,USA,inclusion,PROMOTION,APA CORPORATION,APA,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,33.43653106689453,41.33187103271485,0.23612915915304034,0.23612915915304034,0.23412915915304033,10.0,19,2.0,SPY,60,1.1685942269420075,0.052480011076113664,0.1748013211796413,0.1704641327257573,4.337188453884015,0.004337188453884015,True
buy_hold_announce_to_effective,announce_to_effective,,,2256,USA,inclusion,ADD,APPLOVIN CORP A,APP,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,36.7400016784668,38.11000061035156,0.03728902747132201,0.03728902747132201,0.03528902747132201,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2298,USA,inclusion,PROMOTION,CLEVELAND CLIFFS,CLF,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,21.239999771118164,23.18000030517578,0.09133712593987875,0.09133712593987875,0.08933712593987875,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2346,USA,inclusion,ADD,LPL FINANCIAL HOLDINGS,LPLA,1.0,2022-05-12,2022-05-31,2022-05-12,2022-05-31,2022-05-12,2022-05-31,167.6364288330078,192.8949432373047,0.15067437656679217,0.15067437656679217,0.14867437656679217,10.0,19,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2371,Korea,deletion,DEL,SK TELECOM CO,017670.KS,-1.0,2022-08-11,2022-08-31,2022-08-11,2022-08-31,2022-08-11,2022-08-31,42660.3203125,42254.8046875,-0.009505686362162091,0.009505686362162091,0.007505686362162091,10.0,20,2.0,^KS11,60,0.3225208889749656,-0.020497024252609686,0.0028949678788689854,0.0002499261009190545,2.645041777949931,0.002645041777949931,True
buy_hold_announce_to_effective,announce_to_effective,,,2373,USA,deletion,DEMOTION,CARVANA A,CVNA,-1.0,2022-08-11,2022-08-31,2022-08-11,2022-08-31,2022-08-11,2022-08-31,50.130001068115234,32.9900016784668,-0.34191101185813044,0.34191101185813044,0.33991101185813044,10.0,20,2.0,SPY,60,3.0,-0.059072770458685864,0.16469270048207285,0.15669270048207284,8.0,0.008,True
buy_hold_announce_to_effective,announce_to_effective,,,2375,USA,deletion,DEMOTION,PELOTON INTERACTIVE A,PTON,-1.0,2022-08-11,2022-08-31,2022-08-11,2022-08-31,2022-08-11,2022-08-31,11.90999984741211,10.1899995803833,-0.14441648102980809,0.14441648102980809,0.14241648102980808,10.0,20,2.0,SPY,60,2.2232663802255206,-0.059072770458685864,0.013081976482232499,0.006635443721781459,6.446532760451041,0.00644653276045104,True
buy_hold_announce_to_effective,announce_to_effective,,,2376,USA,deletion,DEMOTION,UPSTART HOLDINGS,UPST,-1.0,2022-08-11,2022-08-31,2022-08-11,2022-08-31,2022-08-11,2022-08-31,31.709999084472656,25.899999618530273,-0.18322294650545567,0.18322294650545567,0.18122294650545567,10.0,20,2.0,SPY,60,3.0,-0.059072770458685864,0.006004635129398084,-0.0019953648706019164,8.0,0.008,True
buy_hold_announce_to_effective,announce_to_effective,,,2372,USA,inclusion,PROMOTION,CARLISLE COS,CSL,1.0,2022-08-11,2022-08-31,2022-08-11,2022-08-31,2022-08-11,2022-08-31,299.3993225097656,285.06201171875,-0.04788691794901434,-0.04788691794901434,-0.04988691794901434,10.0,20,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2374,USA,inclusion,PROMOTION,GAMING & LEISURE PPTYS,GLPI,1.0,2022-08-11,2022-08-31,2022-08-11,2022-08-31,2022-08-11,2022-08-31,41.26710510253906,38.686405181884766,-0.0625364903654343,-0.0625364903654343,-0.0645364903654343,10.0,20,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2377,India,inclusion,ADD,ABB INDIA,ABB.NS,1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,3104.533447265625,2941.6064453125,-0.052480350017367616,-0.052480350017367616,-0.05448035001736762,10.0,20,2.0,^NSEI,60,1.1993792764962563,0.040500461624898065,-0.10105576437880226,-0.10545452293179478,4.398758552992513,0.004398758552992513,True
buy_hold_announce_to_effective,announce_to_effective,,,2396,India,inclusion,PROMOTION,INDIAN HOTELS CO,INDHOTEL.BO,1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,334.5688171386719,316.8014831542969,-0.05310517021976624,-0.05310517021976624,-0.05510517021976624,10.0,20,2.0,^NSEI,60,1.033376830223199,0.040500461624898065,-0.09495740887627971,-0.0990241625367261,4.066753660446398,0.004066753660446398,True
buy_hold_announce_to_effective,announce_to_effective,,,2425,India,inclusion,PROMOTION,TUBE INVESTMENT (NEW),TIINDIA.NS,1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2557.79541015625,2759.585205078125,0.07889207796707565,0.07889207796707565,0.07689207796707564,10.0,20,2.0,^NSEI,60,1.0728218826094693,0.040500461624898065,0.03544229648009994,0.031296652714880996,4.145643765218939,0.004145643765218939,True
buy_hold_announce_to_effective,announce_to_effective,,,2426,India,inclusion,PROMOTION,TVS MOTOR CO,TVSMOTOR.NS,1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,1087.8565673828125,1031.0023193359375,-0.05226263254875241,-0.05226263254875241,-0.05426263254875241,10.0,20,2.0,^NSEI,60,1.31047364660897,0.040500461624898065,-0.10533742018367923,-0.10995836747689716,4.62094729321794,0.00462094729321794,True
buy_hold_announce_to_effective,announce_to_effective,,,2427,India,inclusion,ADD,VARUN BEVERAGES,VBL.NS,1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,225.7896423339844,247.7333221435547,0.09718638810327507,0.09718638810327507,0.09518638810327507,10.0,20,2.0,^NSEI,60,1.0444283067453233,0.040500461624898065,0.05488655954597884,0.05079770293248819,4.0888566134906466,0.004088856613490647,True
buy_hold_announce_to_effective,announce_to_effective,,,2436,Indonesia,deletion,DEMOTION,GUDANG GARAM,GGRM.JK,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,18946.30859375,17161.35546875,-0.09421112910558316,0.09421112910558316,0.09221112910558316,10.0,20,2.0,^JKSE,60,1.31927154297301,0.016431570830613307,0.11588883290875668,0.11125028982281066,4.63854308594602,0.0046385430859460204,True
buy_hold_announce_to_effective,announce_to_effective,,,2439,Indonesia,deletion,DEL,TOWER BERSAMA INFRA,TBIG.JK,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2104.2734375,2095.241943359375,-0.004291977449164097,0.004291977449164097,0.002291977449164097,10.0,20,2.0,^JKSE,60,0.623201000738218,0.016431570830613307,0.014532148834503223,0.011285746833026787,3.246402001476436,0.003246402001476436,True
buy_hold_announce_to_effective,announce_to_effective,,,2442,Korea,deletion,DEMOTION,ALTEOGEN,196170.KQ,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,37068.6484375,36619.02734375,-0.012129416979097307,0.012129416979097307,0.010129416979097307,10.0,20,2.0,^KS11,60,1.627390703796344,0.02926449565599354,0.059754185160949685,0.054499403753357,5.254781407592688,0.005254781407592688,True
buy_hold_announce_to_effective,announce_to_effective,,,2452,Korea,deletion,DEMOTION,CJ ENM CO,035760.KQ,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,76000.0,83800.0,0.10263157894736841,-0.10263157894736841,-0.10463157894736841,10.0,20,2.0,^KS11,60,1.5863872729134834,0.02926449565599354,-0.05620675549046834,-0.0613795300362953,5.172774545826966,0.005172774545826967,True
buy_hold_announce_to_effective,announce_to_effective,,,2453,Korea,deletion,DEMOTION,CJ LOGISTICS CORP,000120.KS,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,82012.9140625,86103.8203125,0.049881244883975384,-0.049881244883975384,-0.051881244883975386,10.0,20,2.0,^KS11,60,1.114656951175151,0.02926449565599354,-0.01726137137838718,-0.021490685280737484,4.229313902350302,0.004229313902350302,True
buy_hold_announce_to_effective,announce_to_effective,,,2468,Korea,deletion,DEMOTION,GS ENGINEERING & CONSTR,006360.KS,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,21645.76953125,21281.9765625,-0.016806654446948288,0.016806654446948288,0.014806654446948288,10.0,20,2.0,^KS11,60,2.1289029376570334,0.02926449565599354,0.07910792521804443,0.07285011934273036,6.257805875314067,0.006257805875314067,True
buy_hold_announce_to_effective,announce_to_effective,,,2497,Korea,deletion,DEL,MERITZ FINANCIAL HOLDING,138040.KS,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,26473.9296875,35756.37890625,0.35062604336872694,-0.35062604336872694,-0.35262604336872694,10.0,20,2.0,^KS11,60,1.7541293772553144,0.02926449565599354,-0.29929233182798815,-0.30480059058249875,5.508258754510629,0.005508258754510629,True
buy_hold_announce_to_effective,announce_to_effective,,,2506,Korea,deletion,DEMOTION,SEEGENE,096530.KQ,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,27861.326171875,26718.75,-0.041009396495576333,0.041009396495576333,0.03900939649557633,10.0,20,2.0,^KS11,60,1.0320387905664758,0.02926449565599354,0.0712114911989258,0.06714741361779285,4.064077581132952,0.004064077581132952,True
buy_hold_announce_to_effective,announce_to_effective,,,2507,Korea,deletion,DEMOTION,SK CHEMICALS (NEW),285130.KS,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,85500.8359375,84360.8203125,-0.013333385720735391,0.013333385720735391,0.011333385720735391,10.0,20,2.0,^KS11,60,1.036376053332789,0.02926449565599354,0.043662408231468525,0.03958965612480295,4.072752106665578,0.004072752106665578,True
buy_hold_announce_to_effective,announce_to_effective,,,2478,Korea,inclusion,PROMOTION,HYUNDAI MIPO DOCKYARD,004310.KS,1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,4770.64990234375,4746.16015625,-0.0051334192604908235,-0.0051334192604908235,-0.007133419260490824,10.0,20,2.0,^KS11,60,1.9542422923533358,0.02926449565599354,-0.06232333433582388,-0.06823181892053055,5.908484584706672,0.005908484584706671,True
buy_hold_announce_to_effective,announce_to_effective,,,2533,USA,deletion,DEMOTION,AMC ENTERTAINMENT HLDG A,AMC,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,61.29999923706055,72.30000305175781,0.17944541519744295,-0.17944541519744295,-0.18144541519744295,10.0,20,2.0,SPY,60,2.324802275129545,0.03291213339020849,-0.1029312126125192,-0.10958081716277829,6.64960455025909,0.00664960455025909,True
buy_hold_announce_to_effective,announce_to_effective,,,2538,USA,deletion,DEMOTION,APPLOVIN CORP A,APP,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,16.280000686645508,14.40999984741211,-0.11486491157014267,0.11486491157014267,0.11286491157014267,10.0,20,2.0,SPY,60,1.6624026868899295,0.03291213339020849,0.16957813054930504,0.16425332517552518,5.324805373779859,0.00532480537377986,True
buy_hold_announce_to_effective,announce_to_effective,,,2557,USA,deletion,DEMOTION,CABLE ONE,CABO,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,613.0574951171875,683.1812133789062,0.114383591784184,-0.114383591784184,-0.116383591784184,10.0,20,2.0,SPY,60,0.9031791026993163,0.03291213339020849,-0.08465804068089529,-0.08846439888629393,3.8063582053986327,0.0038063582053986323,True
buy_hold_announce_to_effective,announce_to_effective,,,2604,USA,deletion,DEMOTION,GUIDEWIRE SOFTWARE,GWRE,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,58.36000061035156,59.310001373291016,0.016278285692323147,-0.016278285692323147,-0.01827828569232315,10.0,20,2.0,SPY,60,0.8333023566253474,0.03291213339020849,0.011147472623305368,0.007480867910054673,3.6666047132506945,0.0036666047132506946,True
buy_hold_announce_to_effective,announce_to_effective,,,2623,USA,deletion,DEMOTION,LYFT A,LYFT,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,11.279999732971191,11.220000267028809,-0.005319101716554586,0.005319101716554586,0.003319101716554586,10.0,20,2.0,SPY,60,1.728479775254769,0.03291213339020849,0.06220705864201713,0.05675009909150759,5.456959550509538,0.005456959550509538,True
buy_hold_announce_to_effective,announce_to_effective,,,2652,USA,deletion,DEMOTION,RING CENTRAL A,REI,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,3.1600000858306885,2.700000047683716,-0.14556962837108578,0.14556962837108578,0.14356962837108578,10.0,20,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2657,USA,deletion,DEL,TELADOC HEALTH,TDOC,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,30.979999542236328,28.510000228881836,-0.07972883634123484,0.07972883634123484,0.07772883634123484,10.0,20,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,2660,USA,deletion,DEL,WAYFAIR A,W,-1.0,2022-11-10,2022-11-30,2022-11-10,2022-11-30,2022-11-10,2022-11-30,36.79999923706055,36.63999938964844,-0.004347822030685733,0.004347822030685733,0.002347822030685733,10.0,20,2.0,SPY,60,2.4623399381150604,0.03291213339020849,0.0853886825259663,0.07846400264973619,6.924679876230121,0.006924679876230121,True
