strategy,anchor,entry_offset,exit_offset,event_id,country,event_type,change_type,security_name,ticker,side,signal_bucket,announce_date,effective_date,entry_target_date,exit_target_date,entry_date,exit_date,entry_px,exit_px,security_return,gross_return,net_return,transaction_cost_bps,holding_days,turnover,benchmark_ticker,beta_lookback_days,estimated_beta,benchmark_return,beta_hedged_gross_return,beta_hedged_net_return,beta_hedge_turnover,beta_hedge_round_trip_cost,beta_hedge_available,expected_flow_proxy,factor_neutral_flow_score,flow_rank_pct,pre_effective_runup,momentum_20d,volatility_20d,dollar_adv20
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,986,USA,inclusion,PROMOTION,SAREPTA THERAPEUTICS,SRPT,-1.0,short_high_flow,2019-08-07,2019-08-27,2019-08-28,2019-09-03,2019-08-28,2019-09-03,91.72000122070312,86.76000213623047,-0.05407761686066226,0.05407761686066226,0.05207761686066226,10.0,6,2.0,SPY,60,0.3987052755998278,0.006404182204640563,0.05663099809155499,0.05383358754035533,2.797410551199656,0.002797410551199656,True,46.88685016522029,-0.20345409094942146,1.0,-0.3446505907712961,-0.3770546500358173,0.03871922627793219,260223935.43979645
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1126,USA,inclusion,ADD,PINTEREST A,PINS,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,19.809999465942383,18.43000030517578,-0.06966174649015588,0.06966174649015588,0.06766174649015588,10.0,6,2.0,SPY,60,,,,,,,False,44.01798528172716,0.11441619023143512,0.5,-0.052025963986318646,-0.2588971064096164,0.039397053432205634,283091379.9619007
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1114,USA,inclusion,ADD,GUIDEWIRE SOFTWARE,GWRE,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,121.25,120.0199966430664,-0.010144357582957508,0.010144357582957508,0.008144357582957508,10.0,6,2.0,SPY,60,,,,,,,False,111.6953847366554,0.3157681394309346,0.55,0.058797805292432725,0.07698470522331058,0.011270079988832702,88893422.63980865
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1038,Indonesia,inclusion,ADD,XL AXIATA TBK,EXCL.JK,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,2836.380126953125,2861.48095703125,0.008849600178622241,-0.008849600178622241,-0.010849600178622241,10.0,6,2.0,^JKSE,60,0.945344001053573,0.018405481426138515,0.008549911274080765,0.0046592232719736195,3.890688002107146,0.003890688002107146,True,0.015448595957687878,0.33554004242079305,0.6,0.014285615433296872,0.008522518149208569,0.017664978633762284,64730801604.16504
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1098,USA,inclusion,ADD,BIO-RAD LABORATORIES A,BIO,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,373.0400085449219,371.5799865722656,-0.003913848217919624,0.003913848217919624,0.0019138482179196243,10.0,6,2.0,SPY,60,,,,,,,False,103.89072844541401,0.3524161208083142,0.65,0.0675870523428388,0.09147127105906527,0.0190710031338295,74260627.6461792
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1103,USA,inclusion,ADD,BOOZ ALLEN HAMILTON A,BAH,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,66.13198852539062,64.53768920898438,-0.024107838762388645,0.024107838762388645,0.022107838762388643,10.0,6,2.0,SPY,60,,,,,,,False,100.73835544918784,0.37313387637686224,0.7,0.01452846212148251,0.03991327890877794,0.01815342125905747,77791492.80937195
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1120,USA,inclusion,ADD,MATCH GROUP,MTCH,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,68.13719940185547,66.30142974853516,-0.026942252828640934,0.026942252828640934,0.024942252828640932,10.0,6,2.0,SPY,60,,,,,,,False,97.09708013885691,0.41271597223257694,0.75,-0.006025859435229597,-0.04822088749517106,0.01690307060580987,164243989.118042
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1107,USA,inclusion,ADD,BROWN & BROWN,BRO,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,36.40537643432617,36.06013107299805,-0.009483361941084012,0.009483361941084012,0.007483361941084012,10.0,6,2.0,SPY,60,,,,,,,False,203.44771212148734,0.4764127501348726,0.8,0.008501531385233907,0.019717561307313725,0.010866233488198714,59701571.322898865
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1056,Korea,inclusion,PROMOTION,KMW CO,032500.KQ,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,46750.0,48900.0,0.04598930481283414,-0.04598930481283414,-0.047989304812834144,10.0,6,2.0,^KS11,60,-0.003378456617161293,-0.020574771383142565,-0.045919793840308185,-0.047926550753542504,2.0067569132343226,0.0020067569132343225,True,0.013613103397632418,0.5513973095655831,0.85,-0.056122448979591844,-0.1419294990723562,0.04063261534604055,73458635462.5
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1123,USA,inclusion,ADD,NEUROCRINE BIOSCIENCES,NBIX,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,117.75,117.63999938964844,-0.0009341877736862569,0.0009341877736862569,-0.001065812226313743,10.0,6,2.0,SPY,60,,,,,,,False,109.90062993601437,0.5822252741728264,0.9,0.11457928727435385,0.17446375449278984,0.02050345088333344,98238953.60973358
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1101,USA,inclusion,ADD,BLACKSTONE GROUP,BX,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,44.14579772949219,43.136566162109375,-0.02286132812837549,0.02286132812837549,0.02086132812837549,10.0,6,2.0,SPY,60,,,,,,,False,203.62752151174354,0.7129470205634335,0.95,0.02081717444703557,0.00015375418859564505,0.009601007356056238,163272373.8360405
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1116,USA,inclusion,ADD,INSULET CORP,PODD,-1.0,short_high_flow,2019-11-07,2019-11-26,2019-11-27,2019-12-03,2019-11-27,2019-12-03,186.0,184.0399932861328,-0.010537670504662255,0.010537670504662255,0.008537670504662255,10.0,6,2.0,SPY,60,,,,,,,False,75.99360264449956,0.8882102402865694,1.0,0.09880517393927923,0.23305204138235136,0.02676038238273193,155176594.42314148
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1197,India,inclusion,ADD,TORRENT PHARMACEUTICALS,TORNTPHARM.NS,-1.0,short_high_flow,2020-05-12,2020-05-29,2020-06-01,2020-06-05,2020-06-01,2020-06-05,1081.7698974609375,1100.71337890625,0.017511562754496612,-0.017511562754496612,-0.019511562754496614,10.0,4,2.0,^NSEI,60,0.30910935897138697,0.03215908442654114,-0.007570888782301766,-0.01018910750024454,2.618218717942774,0.002618218717942774,True,0.5393899929483157,-0.03769261150393122,0.5555555555555556,-0.03572128484946102,-0.0075339103886198355,0.024971950053736338,1853946148.563086
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1134,India,inclusion,ADD,BIOCON LTD,BIOCON.BO,-1.0,short_high_flow,2020-05-12,2020-05-29,2020-06-01,2020-06-05,2020-06-01,2020-06-05,379.5415344238281,383.4290161132813,0.010242572516746096,-0.010242572516746096,-0.012242572516746096,10.0,4,2.0,^NSEI,60,0.4959179579736883,0.03215908442654114,0.005705694962367627,0.0027138590464202508,2.9918359159473766,0.0029918359159473765,True,12.296760836798235,-0.030249390951543803,0.6666666666666666,0.00626089346701697,-0.034372078985488885,0.01889323044492007,81322228.94076996
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1315,USA,inclusion,ADD,APOLLO GLOBAL MGMT A,APO,-1.0,short_high_flow,2020-05-12,2020-05-29,2020-06-01,2020-06-05,2020-06-01,2020-06-05,42.15826416015625,46.43962478637695,0.10155448075272067,-0.10155448075272067,-0.10355448075272067,10.0,4,2.0,SPY,60,,,,,,,False,272.72677307797125,0.026426302732802442,0.7777777777777778,0.07969717052623837,0.20524325237276897,0.03220932430548281,79510717.22167969
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1228,Korea,inclusion,PROMOTION,CELLTRION PHARM,068760.KQ,-1.0,short_high_flow,2020-05-12,2020-05-29,2020-06-01,2020-06-05,2020-06-01,2020-06-05,90790.2734375,104850.7109375,0.15486722275023435,-0.15486722275023435,-0.15686722275023435,10.0,4,2.0,^KS11,60,1.0361639845558068,0.05655472652108484,-0.09626725197268311,-0.10033957994179472,4.072327969111614,0.004072327969111614,True,0.00987643542478057,0.4713545950648155,0.8888888888888888,0.11787559488846044,0.20027810439747507,0.030095398924015776,101251104977.70683
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1349,USA,inclusion,PROMOTION,CABLE ONE,CABO,-1.0,short_high_flow,2020-05-12,2020-05-29,2020-06-01,2020-06-05,2020-06-01,2020-06-05,1744.215087890625,1613.1072998046875,-0.07516721360580214,0.07516721360580214,0.07316721360580214,10.0,4,2.0,SPY,60,,,,,,,False,110.10506057053537,0.6839551667087795,1.0,-0.020832076869181093,-0.004368066360181944,0.0246054426597526,88065788.47045898
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1464,USA,inclusion,ADD,PELOTON INTERACTIVE A,PTON,-1.0,short_high_flow,2020-08-12,2020-08-31,2020-09-01,2020-09-07,2020-09-01,2020-09-04,83.66999816894531,80.62999725341797,-0.03633322555342977,0.03633322555342977,0.03433322555342977,10.0,3,2.0,SPY,60,,,,,,,False,67.32558271578678,0.24910838989090878,0.6,0.18023614611736605,0.045129317082065246,0.03610462759602426,413632106.68720245
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1465,USA,inclusion,PROMOTION,ZSCALER,ZS,-1.0,short_high_flow,2020-08-12,2020-08-31,2020-09-01,2020-09-07,2020-09-01,2020-09-04,159.36000061035156,134.33999633789062,-0.1570030382569898,0.1570030382569898,0.1550030382569898,10.0,3,2.0,SPY,60,,,,,,,False,78.36191955028353,0.39161131646885783,0.8,0.1825876421449455,0.06448938703932883,0.025732209943326263,263859775.92269897
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1463,USA,inclusion,ADD,P G & E CORP,PCG,-1.0,short_high_flow,2020-08-12,2020-08-31,2020-09-01,2020-09-07,2020-09-01,2020-09-04,9.015470504760742,9.08466625213623,0.007675223088905669,-0.007675223088905669,-0.00967522308890567,10.0,3,2.0,SPY,60,,,,,,,False,130.84864130353895,0.5795140664981878,1.0,-0.016163623499285906,0.0032970509310616958,0.021095589038200576,151902227.2454977
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1490,India,inclusion,ADD,KOTAK MAHINDRA BANK,KOTAKBANK.NS,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,373.609130859375,362.59515380859375,-0.029479946128315726,0.029479946128315726,0.027479946128315724,10.0,6,2.0,^NSEI,60,1.1217364330728763,0.01881907529440352,0.05058998852278982,0.04634651565664407,4.243472866145753,0.004243472866145753,True,0.05292823950472866,-0.06386789468035414,0.5,0.08793752422349765,0.2064908347346115,0.017277097934326073,18893505798.74585
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1524,Korea,inclusion,PROMOTION,DOOSAN HEAVY INDUSTRIES,131970.KQ,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,43984.64453125,43299.67578125,-0.0155729063471991,0.0155729063471991,0.0135729063471991,10.0,6,2.0,^KS11,60,1.390107946985628,0.0422093352590871,0.07424843872783674,0.06946822283386547,4.780215893971256,0.004780215893971256,True,0.051663836230948834,-0.05707799076977982,0.53125,0.17183453056708542,0.1794539216121922,0.02441170804465137,19355899076.67285
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1614,USA,inclusion,ADD,DRAFTKINGS A,DKNG,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,50.779998779296875,47.93000030517578,-0.05612442974856957,0.05612442974856957,0.05412442974856957,10.0,6,2.0,SPY,60,,,,,,,False,21.235394335493393,0.06991003665738743,0.5625,0.30698709619123843,0.4767636673379052,0.03912188849491435,1028518500.2249718
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1619,USA,inclusion,ADD,ENPHASE ENERGY,ENPH,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,128.85000610351562,129.32000732421875,0.0036476616099305748,-0.0036476616099305748,-0.005647661609930575,10.0,6,2.0,SPY,60,,,,,,,False,43.81003856738244,0.0782858801529388,0.59375,0.284943763989955,0.35375127689300934,0.04637416786199602,357630835.61222076
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1647,USA,inclusion,ADD,HUBSPOT,HUBS,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,389.75,385.1700134277344,-0.01175108806225944,0.01175108806225944,0.00975108806225944,10.0,6,2.0,SPY,60,,,,,,,False,97.92606972614263,0.13947730126191127,0.625,0.1659467590888537,0.3642394798918456,0.04486141805045902,187043260.31829834
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1600,USA,inclusion,ADD,CLOUDFLARE A,NET,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,72.29000091552734,81.95999908447266,0.13376674569758196,-0.13376674569758196,-0.13576674569758196,10.0,6,2.0,SPY,60,,,,,,,False,54.97398027913336,0.14885944617812352,0.65625,0.22077073950371195,0.43631130128816564,0.039483959819921706,366838057.82966614
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1682,USA,inclusion,ADD,NOVOCURE,NVCR,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,126.97000122070312,152.3300018310547,0.19973222309630478,-0.19973222309630478,-0.20173222309630479,10.0,6,2.0,SPY,60,,,,,,,False,98.2427345703382,0.15852634312360503,0.6875,0.06821625922053864,0.13088438120959633,0.047908192641707564,138406038.09001923
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1595,USA,inclusion,ADD,CHEWY A,CHWY,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,75.33999633789062,74.77999877929688,-0.007432938489699836,0.007432938489699836,0.005432938489699836,10.0,6,2.0,SPY,60,,,,,,,False,66.71673230548905,0.23677868234360344,0.71875,0.23915224080366349,0.2214179779858274,0.04768670936399009,231306969.7979927
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1694,USA,inclusion,ADD,POOL CORP,POOL,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,333.079833984375,313.7327575683594,-0.05808540308364396,0.05808540308364396,0.05608540308364396,10.0,6,2.0,SPY,60,,,,,,,False,85.17769571132936,0.3013888158286978,0.75,0.010038118279231956,-0.03792807291873601,0.044688933197399826,141369114.13742065
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1670,USA,inclusion,ADD,MONOLITHIC POWER SYSTEMS,MPWR,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,307.9835205078125,310.5259704589844,0.008255149324158051,-0.008255149324158051,-0.010255149324158051,10.0,6,2.0,SPY,60,,,,,,,False,98.9149847726217,0.4277882120525436,0.78125,0.05933624492745504,0.040855135682046795,0.04113791034917905,148653078.49197388
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1586,USA,inclusion,PROMOTION,CARVANA A,CVNA,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,251.1300048828125,258.8800048828125,0.03086050989254141,-0.03086050989254141,-0.03286050989254141,10.0,6,2.0,SPY,60,,,,,,,False,66.74618960513436,0.5644101866244496,0.8125,0.294300962542682,0.346629948580659,0.034471432143711955,369951598.9658356
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1634,USA,inclusion,ADD,GENERAC HOLDINGS,GNRC,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,213.02000427246097,208.91000366210935,-0.019293965486428033,0.019293965486428033,0.01729396548642803,10.0,6,2.0,SPY,60,,,,,,,False,78.20840268939368,0.5999509463833106,0.84375,0.01582930487060996,0.041539193056515655,0.025550250522362292,163804423.90647888
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1503,Indonesia,inclusion,ADD,MERDEKA COPPER GOLD,MDKA.JK,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,1814.6181640625,1980.470458984375,0.09139790298944828,-0.09139790298944828,-0.09339790298944828,10.0,6,2.0,^JKSE,60,0.5042309699883465,0.03598705318334483,-0.0732521162557881,-0.0762605781957648,3.008461939976693,0.003008461939976693,True,0.004724485888135127,0.6780554419970746,0.875,0.06216220548457474,0.06216220548457474,0.024427649739050334,211663242028.37762
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1554,USA,inclusion,ADD,10X GENOMICS A,TXG,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,149.83999633789062,148.77999877929688,-0.0070741963727991575,0.0070741963727991575,0.005074196372799157,10.0,6,2.0,SPY,60,,,,,,,False,172.22265119030016,0.698441938755871,0.90625,0.16798448192980864,0.10746045416570538,0.037269745348627474,93476726.24526978
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1593,USA,inclusion,PROMOTION,CERIDIAN HCM HOLDING,DAY,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,95.04000091552734,96.52999877929688,0.015677586799413668,-0.015677586799413668,-0.01767758679941367,10.0,6,2.0,SPY,60,,,,,,,False,144.2198177820233,0.7086192647455783,0.9375,0.050079215925564746,0.18194795716578827,0.021746211392215834,104490737.84729004
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1507,Indonesia,inclusion,ADD,SARANA MENARA NUSANTARA,TOWR.JK,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,899.8598022460938,899.8598022460938,0.0,-0.0,-0.002,10.0,6,2.0,^JKSE,60,0.4744711986146211,0.03598705318334483,0.01707482025850974,0.014125877861280497,2.948942397229242,0.002948942397229242,True,0.004775805196811808,0.7491246622158634,0.96875,0.11940274702646603,0.13636352465705315,0.019757074160658056,209388775042.0749
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1699,USA,inclusion,ADD,ROYALTY PHARMA A,RPRX,-1.0,short_high_flow,2020-11-10,2020-11-30,2020-12-01,2020-12-07,2020-12-01,2020-12-07,38.12164306640625,38.094913482666016,-0.0007011655739410649,0.0007011655739410649,-0.001298834426058935,10.0,6,2.0,SPY,60,,,,,,,False,267.7719108904996,0.8915951189316795,1.0,0.0284187712855839,0.11106409445812004,0.022000924798815578,57164051.464653015
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1719,Indonesia,inclusion,PROMOTION,ANEKA TAMBANG,ANTM.JK,-1.0,short_high_flow,2021-02-09,2021-02-26,2021-03-01,2021-03-05,2021-03-01,2021-03-05,2183.312255859375,1860.4281005859375,-0.14788730031946207,0.14788730031946207,0.14588730031946207,10.0,4,2.0,^JKSE,60,3.0,-0.012584048947426152,0.11013515347718361,0.1021351534771836,8.0,0.008,True,0.0006447476125744407,0.6098053200253033,0.6666666666666666,0.08424900968060256,0.33333319028277586,0.06108236319373431,1550994498462.8274
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1720,USA,inclusion,ADD,AIRBNB A,ABNB,-1.0,short_high_flow,2021-02-09,2021-02-26,2021-03-01,2021-03-05,2021-03-01,2021-03-05,196.4199981689453,179.80999755859375,-0.08456369394762397,0.08456369394762397,0.08256369394762397,10.0,4,2.0,SPY,60,,,,,,,False,93.69672508564568,0.6214253667974058,1.0,-0.08915352656043019,-0.00854984088913291,0.04097293279565199,882049512.7404022
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1845,USA,inclusion,PROMOTION,BOSTON BEER A,SAM,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,1058.1600341796875,1099.0,0.03859526394981705,-0.03859526394981705,-0.04059526394981705,10.0,6,2.0,SPY,60,,,,,,,False,48.58942843406204,0.024055570907969615,0.5238095238095238,0.02033390210882402,-0.08614350229920165,0.026636549715671996,193226041.21520996
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1890,USA,inclusion,ADD,UNITY SOFTWARE,U,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,94.45999908447266,93.0999984741211,-0.014397635226900185,0.014397635226900185,0.012397635226900185,10.0,6,2.0,SPY,60,,,,,,,False,106.86026373390372,0.15692158304027848,0.5714285714285714,0.13839598795288466,-0.06771292517539751,0.037894260883446475,356059803.88549805
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1795,Korea,inclusion,ADD,HYBE,352820.KS,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,259602.328125,268056.8125,0.032567059147979194,-0.032567059147979194,-0.034567059147979196,10.0,6,2.0,^KS11,60,1.6088941058886885,0.018408567527328223,-0.002949623355406907,-0.008167411567184283,5.217788211777377,0.005217788211777376,True,0.014594789987930512,0.17941943057537912,0.6190476190476191,0.0,0.063655043915547,0.02626736569850113,68517601200.632034
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1856,USA,inclusion,ADD,CHARLES RIVER LABS INTL,CRL,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,337.989990234375,331.70001220703125,-0.018609953575790983,0.018609953575790983,0.01660995357579098,10.0,6,2.0,SPY,60,,,,,,,False,45.882347841084425,0.25273651897149263,0.6666666666666666,0.012511730937987409,-0.02803482040450256,0.018105053344467006,348443296.9769287
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1888,USA,inclusion,ADD,PALANTIR TECHNOLOGIES A,PLTR,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,22.950000762939453,23.6299991607666,0.029629558833184744,-0.029629558833184744,-0.031629558833184745,10.0,6,2.0,SPY,60,,,,,,,False,34.26166538491679,0.25402642405030396,0.7142857142857143,0.0945077605781881,-0.053487375058263065,0.043866173326751474,1354751765.4447079
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1883,USA,inclusion,ADD,L BRANDS,BBWI,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,51.01822662353515,48.349891662597656,-0.05230160155560104,0.05230160155560104,0.05030160155560104,10.0,6,2.0,SPY,60,1.1620946510197956,-0.0030237421981937906,0.0487877269210172,0.0444635376189776,4.324189302039591,0.004324189302039591,True,38.12630371400402,0.2587680144534292,0.7619047619047619,0.010063889636710233,0.02400600167678224,0.024880233496600224,262275705.8514803
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1769,Indonesia,inclusion,PROMOTION,TOWER BERSAMA INFRA,TBIG.JK,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,2130.709228515625,2531.888671875,0.1882844632154992,-0.1882844632154992,-0.1902844632154992,10.0,6,2.0,^JKSE,60,0.9906107836326569,0.041530673905736615,-0.1471437297929451,-0.15112495136021042,3.9812215672653135,0.003981221567265314,True,0.005978532633105926,0.26679697447341866,0.8095238095238095,-0.034351120702621474,-0.07664240689551982,0.025861479774200922,167265123629.58984
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1849,USA,inclusion,ADD,CAESARS ENT INC,CZR,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,107.4499969482422,109.56999969482422,0.01973013314838168,-0.01973013314838168,-0.02173013314838168,10.0,6,2.0,SPY,60,,,,,,,False,60.87068926439099,0.516486341296889,0.8571428571428571,0.05785454029243353,0.07167987499666362,0.03680416178178757,337038417.52838135
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1837,USA,inclusion,PROMOTION,BIO-TECHNE CORP,TECH,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,101.4877471923828,99.95501708984376,-0.015102612334408683,0.015102612334408683,0.013102612334408683,10.0,6,2.0,SPY,60,,,,,,,False,152.57505826364547,0.5211783405210371,0.9047619047619048,0.002565411473973045,-0.039524832881316585,0.02115432287818757,102895926.7199707
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1863,USA,inclusion,ADD,CLARIVATE,CLVT,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,30.040000915527344,31.1299991607666,0.03628489387548095,-0.03628489387548095,-0.03828489387548095,10.0,6,2.0,SPY,60,,,,,,,False,347.25193540427455,0.5697641514982346,0.9523809523809523,0.08892988241653321,0.07036636037474531,0.01840383078190649,54287418.44232559
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1794,Korea,inclusion,PROMOTION,HMM,011200.KS,-1.0,short_high_flow,2021-05-11,2021-05-27,2021-05-28,2021-06-03,2021-05-28,2021-06-03,41560.46875,39635.2109375,-0.04632425644862348,0.04632425644862348,0.04432425644862348,10.0,6,2.0,^KS11,60,0.6756081332481666,0.018408567527328223,0.05876123439153452,0.055410018125038187,3.3512162664963334,0.0033512162664963334,True,0.0017684256448327845,0.7626154016568896,1.0,0.11261269688453157,0.23654564628463093,0.04751929535447002,565474722062.4908
flow_neutral_reversal_short_top50_effective_d+1_to_d+5,effective,1,5,1895,USA,inclusion,PROMOTION,AMC ENTERTAINMENT HLDG A,AMC,-1.0,short_high_flow,2021-08-11,2021-08-31,2021-09-01,2021-09-07,2021-09-01,2021-09-07,436.8999938964844,478.2999877929687,0.09475851333221419,-0.09475851333221419,-0.09675851333221419,10.0,6,2.0,SPY,60,3.0,-0.0007527019035227234,-0.09701661904278236,-0.10501661904278237,8.0,0.008,True,55.664963037327745,0.18315444006199455,0.6,0.37337555560370417,0.2899672392566355,0.0737765903285735,3451638515.156616
