event_id,event_month,country,event_type,change_type,security_name,ticker,side,announce_date,effective_date,volatility_20d,dollar_adv20,entry_target_date,exit_target_date,entry_date,exit_date,entry_px,exit_px,security_return,gross_return,net_return,transaction_cost_bps,holding_days,turnover,benchmark_ticker,beta_lookback_days,estimated_beta,benchmark_return,beta_hedged_gross_return,beta_hedged_net_return,beta_hedge_turnover,beta_hedge_round_trip_cost,beta_hedge_available,basket_size,low_vol_rank_pct,liquidity_rank_pct,tradable_filter
349,2017-11,USA,deletion,DEL,MURPHY OIL CORP,MUR,-1.0,2017-11-13,2017-11-30,0.022114512094813455,57202934.47628021,2017-11-10,2017-11-14,2017-11-10,2017-11-14,22.018810272216797,20.99872398376465,-0.046327947597572416,0.046327947597572416,0.044327947597572415,10.0,4,2.0,SPY,60,,,,,,,False,8,0.75,0.25,True
350,2017-11,USA,deletion,DEL,NAVIENT CORP,NAVI,-1.0,2017-11-13,2017-11-30,0.02487889232497734,32617811.898784637,2017-11-10,2017-11-14,2017-11-10,2017-11-14,8.31216812133789,8.407475471496582,0.011466003666844804,-0.011466003666844804,-0.013466003666844804,10.0,4,2.0,SPY,60,,,,,,,False,8,0.625,0.125,True
355,2017-11,USA,deletion,DEL,SIGNET JEWELERS (US),SIG,-1.0,2017-11-13,2017-11-30,0.021486236542408232,91422589.98085022,2017-11-10,2017-11-14,2017-11-10,2017-11-14,59.64370346069336,60.99138641357422,0.022595561219115323,-0.022595561219115323,-0.024595561219115325,10.0,4,2.0,SPY,60,,,,,,,False,8,0.875,0.875,True
363,2018-05,India,deletion,DEL,ACC,ACC.NS,-1.0,2018-05-14,2018-05-31,0.011453756805305427,440027321.2210022,2018-05-11,2018-05-15,2018-05-11,2018-05-15,1346.744140625,1296.3291015625,-0.037434756567125915,0.037434756567125915,0.035434756567125913,10.0,4,2.0,^NSEI,60,0.9713973524784041,-0.0004303327279877589,0.0370167324944738,0.03307393778951699,3.942794704956808,0.0039427947049568085,True,4,1.0,0.75,True
376,2018-05,India,deletion,DEMOTION,IDFC BANK,IDFCFIRSTB.NS,-1.0,2018-05-14,2018-05-31,0.011698659112461611,315002083.4294254,2018-05-11,2018-05-15,2018-05-11,2018-05-15,42.8662109375,40.03450012207031,-0.0660592749743707,0.0660592749743707,0.0640592749743707,10.0,4,2.0,^NSEI,60,1.1199824014881923,-0.0004303327279877589,0.06557730989224,0.06133734508926362,4.239964802976385,0.004239964802976385,True,4,0.75,0.5,True
393,2018-05,India,deletion,DEL,POWER FINANCE CORP,PFC.NS,-1.0,2018-05-14,2018-05-31,0.016118409465860333,219072714.13005447,2018-05-11,2018-05-15,2018-05-11,2018-05-15,41.87099838256836,38.61127471923828,-0.07785158676051918,0.07785158676051918,0.07585158676051917,10.0,4,2.0,^NSEI,60,1.4689908199390123,-0.0004303327279877589,0.07721943193358585,0.07228145029370783,4.937981639878025,0.004937981639878025,True,4,0.5,0.25,True
399,2018-05,India,deletion,DEL,VAKRANGEE,VAKRANGEE.NS,-1.0,2018-05-14,2018-05-31,0.03401230873637339,607642230.8498337,2018-05-11,2018-05-15,2018-05-11,2018-05-15,59.79862594604492,53.99861145019531,-0.09699243760354703,0.09699243760354703,0.09499243760354703,10.0,4,2.0,^NSEI,60,-1.4009025507249282,-0.0004303327279877589,0.0975952918198455,0.09279348671839564,4.801805101449856,0.0048018051014498565,True,4,0.25,1.0,True
407,2018-05,Indonesia,deletion,DEL,XL AXIATA TBK,EXCL.JK,-1.0,2018-05-14,2018-05-31,0.04187647053895366,11955244224.6875,2018-05-11,2018-05-15,2018-05-11,2018-05-15,1652.46337890625,1464.2081298828125,-0.11392400668391323,0.11392400668391323,0.11192400668391322,10.0,4,2.0,^JKSE,60,0.8944722218461676,-0.019929355014495553,0.09609775222413633,0.092308807780444,3.788944443692335,0.0037889444436923357,True,1,1.0,1.0,True
419,2018-05,Korea,deletion,DEMOTION,HANWHA TECHWIN CO,000370.KS,-1.0,2018-05-14,2018-05-31,0.01388840583466433,2055745214.254541,2018-05-11,2018-05-15,2018-05-11,2018-05-15,6658.25927734375,6611.50146484375,-0.007022528044094645,0.007022528044094645,0.005022528044094645,10.0,4,2.0,^KS11,60,0.46468953108421834,-0.0077369515307379455,0.0034272476652547033,0.000497868603086267,2.9293790621684366,0.0029293790621684364,True,3,1.0,0.3333333333333333,True
421,2018-05,Korea,deletion,DEMOTION,HYUNDAI WIA CORP,011210.KS,-1.0,2018-05-14,2018-05-31,0.01565541251688417,7490595818.44375,2018-05-11,2018-05-15,2018-05-11,2018-05-15,47199.23046875,46225.1328125,-0.02063799868294336,0.02063799868294336,0.018637998682943357,10.0,4,2.0,^KS11,60,-0.2583669246923418,-0.0077369515307379455,0.02263697105643383,0.020120237207049144,2.516733849384684,0.002516733849384684,True,3,0.6666666666666666,1.0,True
442,2018-05,Korea,deletion,DEMOTION,SK NETWORKS,001740.KS,-1.0,2018-05-14,2018-05-31,0.023106265155103896,6090967117.900622,2018-05-11,2018-05-15,2018-05-11,2018-05-15,3948.244384765625,3986.2822265625,0.009634115340895422,-0.009634115340895422,-0.011634115340895422,10.0,4,2.0,^KS11,60,1.254723807688491,-0.0077369515307379455,-0.019341852625444238,-0.02385130024082122,4.509447615376982,0.004509447615376982,True,3,0.3333333333333333,0.6666666666666666,True
463,2018-05,USA,deletion,DEMOTION,AUTONATION,AN,-1.0,2018-05-14,2018-05-31,0.01009444665707155,50637101.27819061,2018-05-11,2018-05-15,2018-05-11,2018-05-15,46.02000045776367,46.11000061035156,0.001955674743430169,-0.001955674743430169,-0.003955674743430169,10.0,4,2.0,SPY,60,,,,,,,False,6,0.8333333333333334,0.5,True
471,2018-05,USA,deletion,DEMOTION,BRIXMOR PROPERTY GROUP,BRX,-1.0,2018-05-14,2018-05-31,0.00921285252567498,39523478.45633507,2018-05-11,2018-05-15,2018-05-11,2018-05-15,9.9332275390625,9.619621276855469,-0.03157143647155691,0.03157143647155691,0.02957143647155691,10.0,4,2.0,SPY,60,,,,,,,False,6,1.0,0.3333333333333333,True
493,2018-05,USA,deletion,DEMOTION,ENVISION HEALTHCARE CORP,EVHC,-1.0,2018-05-14,2018-05-31,0.027823511529572086,131515071.64973831,2018-05-11,2018-05-15,2018-05-11,2018-05-15,42.31999969482422,41.83000183105469,-0.011578399510939974,0.011578399510939974,0.009578399510939974,10.0,4,2.0,SPY,60,,,,,,,False,6,0.3333333333333333,1.0,True
525,2018-05,USA,deletion,DEL,RANGE RESOURCES CORP,RRC,-1.0,2018-05-14,2018-05-31,0.023439010755242837,86822494.79952812,2018-05-11,2018-05-15,2018-05-11,2018-05-15,13.534296989440918,14.007854461669922,0.03498943998335924,-0.03498943998335924,-0.03698943998335924,10.0,4,2.0,SPY,60,,,,,,,False,6,0.5,0.8333333333333334,True
532,2018-05,USA,deletion,DEL,SPECTRUM BRANDS,SPB,-1.0,2018-05-14,2018-05-31,0.023338618448051202,37482317.851392366,2018-05-11,2018-05-15,2018-05-11,2018-05-15,60.0665168762207,59.60759735107422,-0.007640188727643049,0.007640188727643049,0.005640188727643049,10.0,4,2.0,SPY,60,,,,,,,False,6,0.6666666666666666,0.16666666666666666,True
534,2018-05,USA,deletion,DEL,TESARO,TSRO,-1.0,2018-05-14,2018-05-31,0.03455953118106357,54600692.466883466,2018-05-11,2018-05-15,2018-05-11,2018-05-15,49.939998626708984,47.58000183105469,-0.047256645185250745,0.047256645185250745,0.04525664518525074,10.0,4,2.0,SPY,60,0.5288603669492884,-0.006413949367544802,0.043864561569136845,0.04080684083523827,3.057720733898577,0.0030577207338985768,True,6,0.16666666666666666,0.6666666666666666,True
540,2018-08,Indonesia,deletion,DEMOTION,AKR CORPORINDO,AKRA.JK,-1.0,2018-08-13,2018-08-31,0.01391022624961478,21795778610.90393,2018-08-10,2018-08-14,2018-08-10,2018-08-14,549.6318359375,521.3134155273438,-0.05152252573189087,0.05152252573189087,0.049522525731890865,10.0,4,2.0,^JKSE,60,0.9368851301687582,-0.05056624390871001,0.004147763725333917,0.0002739934649964005,3.8737702603375164,0.003873770260337516,True,1,1.0,1.0,True
549,2018-11,India,deletion,DEL,BHARAT HEAVY ELECTRICALS,BHEL.BO,-1.0,2018-11-13,2018-11-30,0.026917368541289354,71897557.85478668,2018-11-12,2018-11-14,2018-11-12,2018-11-14,65.55291748046875,62.984073638916016,-0.039187330484842464,0.039187330484842464,0.03718733048484246,10.0,2,2.0,^NSEI,60,1.1681629874483006,0.008977085690185627,0.04967402972326909,0.04533770374837249,4.336325974896601,0.004336325974896601,True,1,1.0,1.0,True
601,2018-11,Indonesia,deletion,DEMOTION,MATAHARI DEPARTMENT,LPPF.JK,-1.0,2018-11-13,2018-11-30,0.05151245760989398,38994618296.41846,2018-11-12,2018-11-14,2018-11-12,2018-11-14,2402.269287109375,2296.286865234375,-0.04411762762971816,0.04411762762971816,0.04211762762971816,10.0,2,2.0,^JKSE,60,1.4947709145572836,0.014062488774579274,0.06513782683624755,0.060148285007132984,4.989541829114567,0.004989541829114567,True,2,0.5,0.5,True
608,2018-11,Indonesia,deletion,DEMOTION,WASKITA KARYA PERSERO,WSKT.JK,-1.0,2018-11-13,2018-11-30,0.032309270642939876,48440913895.92102,2018-11-12,2018-11-14,2018-11-12,2018-11-14,1443.5634765625,1353.04296875,-0.06270628848829907,0.06270628848829907,0.060706288488299065,10.0,2,2.0,^JKSE,60,1.3132863459878634,0.014062488774579274,0.08117436298656162,0.0765477902945859,4.626572691975727,0.004626572691975727,True,2,1.0,1.0,True
621,2018-11,Korea,deletion,DEMOTION,DONGSUH COMPANIES,026960.KS,-1.0,2018-11-13,2018-11-30,0.020594439224534734,1856689832.8095214,2018-11-12,2018-11-14,2018-11-12,2018-11-14,13535.779296875,12699.298828125,-0.061797732543047434,0.061797732543047434,0.05979773254304743,10.0,2,2.0,^KS11,60,0.5654681345172737,-0.005955419491586067,0.05843013259287245,0.0552991963238379,3.1309362690345477,0.0031309362690345476,True,4,1.0,0.5,True
622,2018-11,Korea,deletion,DEMOTION,DOOSAN HEAVY INDUSTRIES,131970.KQ,-1.0,2018-11-13,2018-11-30,0.04053036118594903,1288155334.898047,2018-11-12,2018-11-14,2018-11-12,2018-11-14,11294.525390625,11342.7939453125,0.0042736239919887176,-0.0042736239919887176,-0.006273623991988718,10.0,2,2.0,^KS11,60,2.0198564690783836,-0.005955419491586067,-0.016302716578144333,-0.0223424295163011,6.039712938156767,0.006039712938156768,True,4,0.5,0.25,True
632,2018-11,Korea,deletion,DEMOTION,HANSSEM CO,009240.KS,-1.0,2018-11-13,2018-11-30,0.05384155149465681,13590820257.07578,2018-11-12,2018-11-14,2018-11-12,2018-11-14,34505.4296875,35511.1171875,0.02914577529125295,-0.02914577529125295,-0.031145775291252953,10.0,2,2.0,^KS11,60,0.6531834769886476,-0.005955419491586067,-0.0330357569016931,-0.0363421238556704,3.306366953977295,0.0033063669539772954,True,4,0.25,1.0,True
644,2018-11,Korea,deletion,DEMOTION,KEPCO PLANT SVCS & ENGR,051600.KS,-1.0,2018-11-13,2018-11-30,0.021936548846386524,4682979035.169531,2018-11-12,2018-11-14,2018-11-12,2018-11-14,19408.251953125,18638.9140625,-0.03963973120727782,0.03963973120727782,0.037639731207277816,10.0,2,2.0,^KS11,60,0.7720655924769141,-0.005955419491586067,0.035041756729057856,0.03149762554410403,3.5441311849538284,0.003544131184953828,True,4,0.75,0.75,True
675,2018-11,USA,deletion,DEMOTION,AGCO CORP,AGCO,-1.0,2018-11-13,2018-11-30,0.022680080540200223,48469892.67688751,2018-11-12,2018-11-14,2018-11-12,2018-11-14,46.30904769897461,46.92584991455078,0.013319259328881117,-0.013319259328881117,-0.015319259328881117,10.0,2,2.0,SPY,60,,,,,,,False,5,0.4,0.6,True
692,2018-11,USA,deletion,DEMOTION,AVNET,AVT,-1.0,2018-11-13,2018-11-30,0.01936849360977922,37172073.31226349,2018-11-12,2018-11-14,2018-11-12,2018-11-14,35.75803756713867,35.047218322753906,-0.019878586542959598,0.019878586542959598,0.017878586542959596,10.0,2,2.0,SPY,60,,,,,,,False,5,0.6,0.4,True
694,2018-11,USA,deletion,DEL,AXIS CAPITAL HOLDINGS,AXS,-1.0,2018-11-13,2018-11-30,0.013740978223151495,21245347.117004395,2018-11-12,2018-11-14,2018-11-12,2018-11-14,45.53553771972656,43.560691833496094,-0.043369332726138854,0.043369332726138854,0.04136933272613885,10.0,2,2.0,SPY,60,,,,,,,False,5,1.0,0.2,True
763,2018-11,USA,deletion,DEL,NEWFIELD EXPLORATION CO,NFX,-1.0,2018-11-13,2018-11-30,0.06639602556825744,277413240.0826273,2018-11-12,2018-11-14,2018-11-12,2018-11-14,20.75,19.459999084472656,-0.062168718820594826,0.062168718820594826,0.060168718820594824,10.0,2,2.0,SPY,60,,,,,,,False,5,0.2,1.0,True
779,2018-11,USA,deletion,DEL,TOLL BROTHERS,TOL,-1.0,2018-11-13,2018-11-30,0.01739134151217492,131124756.66166306,2018-11-12,2018-11-14,2018-11-12,2018-11-14,29.431726455688477,29.29367446899414,-0.004690584050588531,0.004690584050588531,0.002690584050588531,10.0,2,2.0,SPY,60,,,,,,,False,5,0.8,0.8,True
784,2019-02,USA,deletion,DEMOTION,ANTERO RESOURCES,AR,-1.0,2019-02-11,2019-02-28,0.03137269658416249,44161317.17889786,2019-02-08,2019-02-12,2019-02-08,2019-02-12,8.829999923706055,9.270000457763672,0.04983018548803608,-0.04983018548803608,-0.051830185488036085,10.0,4,2.0,SPY,60,,,,,,,False,1,1.0,1.0,True
817,2019-05,Indonesia,deletion,DEMOTION,TOWER BERSAMA INFRA,TBIG.JK,-1.0,2019-05-13,2019-05-28,0.023423644275644275,8016295934.30481,2019-05-10,2019-05-14,2019-05-10,2019-05-14,605.1378784179688,536.0733032226562,-0.11413031254277162,0.11413031254277162,0.11213031254277162,10.0,4,2.0,^JKSE,60,1.5962968067610326,-0.0222118523083098,0.07867360363076902,0.07348101001724695,5.192593613522066,0.005192593613522065,True,1,1.0,1.0,True
830,2019-05,Korea,deletion,DEL,KT CORP,058850.KS,-1.0,2019-05-13,2019-05-28,0.010111781902802479,279008185.56985474,2019-05-10,2019-05-14,2019-05-10,2019-05-14,1756.865234375,1733.74853515625,-0.013157923992373699,0.013157923992373699,0.011157923992373699,10.0,4,2.0,^KS11,60,0.6980580456109404,-0.012428583274692873,0.00448205144192877,0.0010859353507068894,3.396116091221881,0.003396116091221881,True,1,1.0,1.0,True
917,2019-05,USA,deletion,DEMOTION,GOODYEAR TIRE & RUBBER,GT,-1.0,2019-05-13,2019-05-28,0.01624797691664411,48060230.83936691,2019-05-10,2019-05-14,2019-05-10,2019-05-14,16.667036056518555,16.07696533203125,-0.035403458808533905,0.035403458808533905,0.033403458808533903,10.0,4,2.0,SPY,60,,,,,,,False,3,0.6666666666666666,0.3333333333333333,True
944,2019-05,USA,deletion,DEMOTION,MATTEL,MAT,-1.0,2019-05-13,2019-05-28,0.013708116821292023,79575442.0018673,2019-05-10,2019-05-14,2019-05-10,2019-05-14,11.380000114440918,11.31999969482422,-0.005272444553015343,0.005272444553015343,0.003272444553015343,10.0,4,2.0,SPY,60,,,,,,,False,3,1.0,1.0,True
979,2019-05,USA,deletion,DEL,UNITED THERAPEUTICS CORP,UTHR,-1.0,2019-05-13,2019-05-28,0.022574415101942708,71757228.55133057,2019-05-10,2019-05-14,2019-05-10,2019-05-14,94.63999938964844,90.5,-0.043744710654565644,0.043744710654565644,0.04174471065456564,10.0,4,2.0,SPY,60,,,,,,,False,3,0.3333333333333333,0.6666666666666666,True
983,2019-08,USA,deletion,DEMOTION,CHEMOURS CO,CC,-1.0,2019-08-07,2019-08-27,0.049973350885004986,46545799.7517395,2019-08-06,2019-08-08,2019-08-06,2019-08-08,10.66538143157959,11.053628921508787,0.03640258835747012,-0.03640258835747012,-0.038402588357470124,10.0,2,2.0,SPY,60,1.9698273483608593,0.0202224990466624,0.0034322433168468766,-0.002507411379874842,5.9396546967217185,0.0059396546967217185,True,2,0.5,0.5,True
984,2019-08,USA,deletion,DEMOTION,COMMSCOPE HOLDING CO,COMM,-1.0,2019-08-07,2019-08-27,0.01681758956406136,47893713.61681285,2019-08-06,2019-08-08,2019-08-06,2019-08-08,13.289999961853027,12.949999809265137,-0.025583156776810445,0.025583156776810445,0.023583156776810443,10.0,2,2.0,SPY,60,1.419177479782964,0.0202224990466624,0.05428247200876618,0.04944411704920025,4.838354959565928,0.004838354959565927,True,2,1.0,1.0,True
1000,2019-11,India,deletion,DEMOTION,GLENMARK PHARMACEUTICALS,GLENMARK.NS,-1.0,2019-11-07,2019-11-26,0.018649581164484674,439078196.5634613,2019-11-06,2019-11-08,2019-11-06,2019-11-08,294.4518737792969,279.9394226074219,-0.049286326439724526,0.049286326439724526,0.047286326439724524,10.0,2,2.0,^NSEI,60,0.2119514755881347,-0.004838640571245056,0.04826076943080852,0.045836866479632254,2.4239029511762693,0.0024239029511762696,True,4,1.0,0.5,True
1005,2019-11,India,deletion,DEMOTION,INDIABULLS HOUSING FIN,IBULLSLTD.NS,-1.0,2019-11-07,2019-11-26,0.0482400040848451,14660355.30388317,2019-11-06,2019-11-08,2019-11-06,2019-11-08,57.43782424926758,63.29349899291992,0.10194805984014987,-0.10194805984014987,-0.10394805984014988,10.0,2,2.0,^NSEI,60,0.557064318075845,-0.004838640571245056,-0.10464349385038461,-0.10775762248653631,3.11412863615169,0.00311412863615169,True,4,0.75,0.25,True
1025,2019-11,India,deletion,DEMOTION,VODAFONE IDEA,IDEA.NS,-1.0,2019-11-07,2019-11-26,0.08237258718343479,1304885430.1979547,2019-11-06,2019-11-08,2019-11-06,2019-11-08,3.849999904632568,3.75,-0.02597400184666021,0.02597400184666021,0.02397400184666021,10.0,2,2.0,^NSEI,60,0.8537042278686949,-0.004838640571245056,0.02184323393385131,0.018135825478113918,3.70740845573739,0.0037074084557373902,True,4,0.25,0.75,True
1027,2019-11,India,deletion,DEMOTION,YES BANK,YESBANK.BO,-1.0,2019-11-07,2019-11-26,0.07447905912820096,1433377227.6795902,2019-11-06,2019-11-08,2019-11-06,2019-11-08,68.75,69.0,0.0036363636363636598,-0.0036363636363636598,-0.00563636363636366,10.0,2,2.0,^NSEI,60,1.6507742021483969,-0.004838640571245056,-0.011623866664843581,-0.016925415069140377,5.301548404296794,0.0053015484042967945,True,4,0.5,1.0,True
1037,2019-11,Indonesia,deletion,DEMOTION,SURYA CITRA MEDIA,SCMA.JK,-1.0,2019-11-07,2019-11-26,0.036518781875633746,17160511827.31018,2019-11-06,2019-11-08,2019-11-06,2019-11-08,184.3960876464844,170.60267639160156,-0.07480316654725849,0.07480316654725849,0.07280316654725849,10.0,2,2.0,^JKSE,60,1.4201101423619131,-0.006362492354831328,0.06576772662346239,0.060927506338738564,4.840220284723826,0.004840220284723826,True,1,1.0,1.0,True
1040,2019-11,Korea,deletion,DEMOTION,CELLTRION PHARM,068760.KQ,-1.0,2019-11-07,2019-11-26,0.01806662163765129,7442177611.615625,2019-11-06,2019-11-08,2019-11-06,2019-11-08,31028.619140625,29536.490234375,-0.0480887950407175,0.0480887950407175,0.0460887950407175,10.0,2,2.0,^KS11,60,1.5322330405839997,-0.0032273498543342605,0.04314374296038259,0.03807927687921459,5.064466081168,0.0050644660811679995,True,3,1.0,0.6666666666666666,True
1049,2019-11,Korea,deletion,DEL,HANMI SCIENCE CO,008930.KS,-1.0,2019-11-07,2019-11-26,0.02081360948441831,6535048515.434375,2019-11-06,2019-11-08,2019-11-06,2019-11-08,39170.17578125,37129.59375,-0.05209529930745904,0.05209529930745904,0.05009529930745904,10.0,2,2.0,^KS11,60,1.056577793882305,-0.0032273498543342605,0.04868535311828017,0.04457219753051556,4.11315558776461,0.00411315558776461,True,3,0.6666666666666666,0.3333333333333333,True
1068,2019-11,Korea,deletion,DEMOTION,SILLAJEN,215600.KQ,-1.0,2019-11-07,2019-11-26,0.08930043938702231,304168472012.5,2019-11-06,2019-11-08,2019-11-06,2019-11-08,18450.0,17550.0,-0.04878048780487809,0.04878048780487809,0.04678048780487809,10.0,2,2.0,^KS11,60,1.34251124338003,-0.0032273498543342605,0.04444773433911345,0.03976271185235339,4.68502248676006,0.00468502248676006,True,3,0.3333333333333333,1.0,True
1081,2019-11,USA,deletion,DEMOTION,ALKERMES,ALKS,-1.0,2019-11-07,2019-11-26,0.016896464896459816,27011317.051792145,2019-11-06,2019-11-08,2019-11-06,2019-11-08,19.700000762939453,20.11000061035156,0.020812174189526855,-0.020812174189526855,-0.022812174189526857,10.0,2,2.0,SPY,60,,,,,,,False,7,0.8571428571428571,0.14285714285714285,True
1102,2019-11,USA,deletion,DEMOTION,BLOCK (H&R),HRB,-1.0,2019-11-07,2019-11-26,0.006776045615831465,40394031.336250305,2019-11-06,2019-11-08,2019-11-06,2019-11-08,19.729612350463867,19.17982292175293,-0.027866205323492377,0.027866205323492377,0.025866205323492375,10.0,2,2.0,SPY,60,,,,,,,False,7,1.0,0.42857142857142855,True
1113,2019-11,USA,deletion,DEL,FLUOR CORP,FLR,-1.0,2019-11-07,2019-11-26,0.08356035306412501,52186887.66202927,2019-11-06,2019-11-08,2019-11-06,2019-11-08,18.05904006958008,18.501903533935547,0.024523089967636524,-0.024523089967636524,-0.026523089967636526,10.0,2,2.0,SPY,60,,,,,,,False,7,0.14285714285714285,0.7142857142857143,True
1117,2019-11,USA,deletion,DEL,L BRANDS,BBWI,-1.0,2019-11-07,2019-11-26,0.022687107590477772,64096424.00363064,2019-11-06,2019-11-08,2019-11-06,2019-11-08,12.702593803405762,12.56105899810791,-0.011142197214863647,0.011142197214863647,0.009142197214863647,10.0,2,2.0,SPY,60,,,,,,,False,7,0.5714285714285714,0.8571428571428571,True
1118,2019-11,USA,deletion,DEL,MACERICH CO,MAC,-1.0,2019-11-07,2019-11-26,0.020796802619381934,42884885.98325729,2019-11-06,2019-11-08,2019-11-06,2019-11-08,20.587711334228516,20.194589614868164,-0.019094969468838374,0.019094969468838374,0.017094969468838372,10.0,2,2.0,SPY,60,,,,,,,False,7,0.7142857142857143,0.5714285714285714,True
1119,2019-11,USA,deletion,DEL,MACY'S,M,-1.0,2019-11-07,2019-11-26,0.027961764417222593,148481011.45666122,2019-11-06,2019-11-08,2019-11-06,2019-11-08,12.580958366394045,12.51005744934082,-0.005635573617556289,0.005635573617556289,0.0036355736175562887,10.0,2,2.0,SPY,60,,,,,,,False,7,0.42857142857142855,1.0,True
1122,2019-11,USA,deletion,DEL,NEKTAR THERAPEUTICS,NKTR,-1.0,2019-11-07,2019-11-26,0.04047198692620842,40072977.34393921,2019-11-06,2019-11-08,2019-11-06,2019-11-08,271.5,300.6000061035156,0.10718234292270945,-0.10718234292270945,-0.10918234292270945,10.0,2,2.0,SPY,60,1.8596466228462571,0.005991263384536261,-0.09604071020307416,-0.10176000344876666,5.719293245692514,0.0057192932456925135,True,7,0.2857142857142857,0.2857142857142857,True
1130,2020-05,India,deletion,DEMOTION,ASHOK LEYLAND,ASHOKLEY.NS,-1.0,2020-05-12,2020-05-29,0.04241047585167892,1416270601.6959705,2020-05-11,2020-05-13,2020-05-11,2020-05-13,21.910690307617188,21.910690307617188,0.0,-0.0,-0.002,10.0,2,2.0,^NSEI,60,0.9612200256170077,0.01562360445964095,0.015017721478926068,0.011095281427692054,3.922440051234015,0.003922440051234015,True,4,0.25,1.0,True
