strategy,anchor,entry_offset,exit_offset,event_id,country,event_type,change_type,security_name,ticker,side,signal_bucket,announce_date,effective_date,entry_target_date,exit_target_date,entry_date,exit_date,entry_px,exit_px,security_return,gross_return,net_return,transaction_cost_bps,holding_days,turnover,benchmark_ticker,beta_lookback_days,estimated_beta,benchmark_return,beta_hedged_gross_return,beta_hedged_net_return,beta_hedge_turnover,beta_hedge_round_trip_cost,beta_hedge_available,volatility_20d,dollar_adv20,basket_size,low_vol_rank_pct,liquidity_rank_pct
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2439,Indonesia,deletion,DEL,TOWER BERSAMA INFRA,TBIG.JK,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,2122.335693359375,2104.2734375,-0.008510555571340728,0.008510555571340728,0.006510555571340728,10.0,2,2.0,^JKSE,60,0.597936877597468,0.002704645426385266,0.010127762812601806,0.006931889057406869,3.195873755194936,0.003195873755194936,True,0.025771224219343143,39933611946.4978,2,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2506,Korea,deletion,DEMOTION,SEEGENE,096530.KQ,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,27070.3046875,28212.8828125,0.042207804388976644,-0.042207804388976644,-0.044207804388976646,10.0,2,2.0,^KS11,60,1.0457366115087046,0.02423270079311135,-0.016866781973884082,-0.02095825519690149,4.09147322301741,0.004091473223017409,True,0.03067108611742245,9862096830.025585,7,0.5714285714285714,0.7142857142857143
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2453,Korea,deletion,DEMOTION,CJ LOGISTICS CORP,000120.KS,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,84545.3828125,84350.578125,-0.002304143420014171,0.002304143420014171,0.0003041434200141708,10.0,2,2.0,^KS11,60,1.1587745208485727,0.02423270079311135,0.030384379670418602,0.026066830628721456,4.317549041697145,0.004317549041697145,True,0.030295183297615703,5944197346.325,7,0.7142857142857143,0.5714285714285714
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2507,Korea,deletion,DEMOTION,SK CHEMICALS (NEW),285130.KS,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,86070.8359375,87590.8515625,0.017660054168681993,-0.017660054168681993,-0.019660054168681995,10.0,2,2.0,^KS11,60,1.0415586979089206,0.02423270079311135,0.007579726116207532,0.0034966087203896906,4.083117395817841,0.004083117395817841,True,0.029043320835503657,5456245153.812109,7,0.8571428571428571,0.2857142857142857
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2452,Korea,deletion,DEMOTION,CJ ENM CO,035760.KQ,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,79000.0,79200.0,0.0025316455696202667,-0.0025316455696202667,-0.004531645569620267,10.0,2,2.0,^KS11,60,1.5672199963738247,0.02423270079311135,0.03544632767948768,0.030311887686740032,5.13443999274765,0.00513443999274765,True,0.026173468498375818,5601039365.0,7,1.0,0.42857142857142855
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2533,USA,deletion,DEMOTION,AMC ENTERTAINMENT HLDG A,AMC,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,51.900001525878906,72.0,0.3872831962075882,-0.3872831962075882,-0.3892831962075882,10.0,2,2.0,SPY,60,2.3197325184662736,0.0651645001099519,-0.23611898625293376,-0.2427584512898663,6.639465036932547,0.006639465036932548,True,0.04429169463919863,127780987.6484127,8,0.5,0.625
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2538,USA,deletion,DEMOTION,APPLOVIN CORP A,APP,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,13.739999771118164,16.940000534057617,0.23289671151712366,-0.23289671151712366,-0.23489671151712366,10.0,2,2.0,SPY,60,1.5919506501800016,0.0651645001099519,-0.12915804319843094,-0.13434194449879094,5.183901300360003,0.005183901300360003,True,0.03786804544047812,42038593.413476944,8,0.625,0.25
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2652,USA,deletion,DEMOTION,RING CENTRAL A,REI,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,2.9000000953674316,3.200000047683716,0.1034482560174792,-0.1034482560174792,-0.1054482560174792,10.0,2,2.0,SPY,60,,,,,,,False,0.03531864426076583,9288513.622345924,8,0.75,0.125
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2604,USA,deletion,DEMOTION,GUIDEWIRE SOFTWARE,GWRE,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,52.650001525878906,60.93000030517578,0.15726492952193039,-0.15726492952193039,-0.1592649295219304,10.0,2,2.0,SPY,60,0.8336384294725814,0.0651645001099519,-0.10294129799290423,-0.1066085748518494,3.6672768589451628,0.003667276858945163,True,0.02371186192049957,58842472.68854141,8,0.875,0.375
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2657,USA,deletion,DEL,TELADOC HEALTH,TDOC,-1.0,lower_volatility_deletion_half,2022-11-10,2022-11-30,2022-11-09,2022-11-11,2022-11-09,2022-11-11,26.760000228881836,33.310001373291016,0.24476835158393695,-0.24476835158393695,-0.24676835158393695,10.0,2,2.0,SPY,60,,,,,,,False,0.020267921291490545,142969116.0018921,8,1.0,0.75
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2664,India,deletion,DEMOTION,BIOCON LTD,BIOCON.BO,-1.0,lower_volatility_deletion_half,2023-02-09,2023-02-28,2023-02-08,2023-02-10,2023-02-08,2023-02-10,240.7692108154297,238.9948577880859,-0.007369517976714923,0.007369517976714923,0.005369517976714923,10.0,2,2.0,^NSEI,60,0.014490454241736225,-0.0008504629897785332,0.007357194381677247,0.005328213473193775,2.0289809084834722,0.002028980908483472,True,0.018048608374980322,25592425.05247879,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2692,Indonesia,deletion,DEL,BANK JAGO,ARTO.JK,-1.0,lower_volatility_deletion_half,2023-02-09,2023-02-28,2023-02-08,2023-02-10,2023-02-08,2023-02-10,3430.0,3070.0,-0.10495626822157433,0.10495626822157433,0.10295626822157433,10.0,2,2.0,^JKSE,60,2.442506032427906,-0.008615829007243447,0.08391205389701488,0.07702704183215907,6.885012064855812,0.006885012064855812,True,0.0571880048660363,75764110350.0,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2829,India,deletion,DEL,ADANI TOTAL GAS,ATGL.NS,-1.0,lower_volatility_deletion_half,2023-05-11,2023-05-31,2023-05-10,2023-05-12,2023-05-10,2023-05-12,834.9547119140625,817.2290649414062,-0.021229471155413626,0.021229471155413626,0.019229471155413624,10.0,2,2.0,^NSEI,60,0.5111828822405439,-1.6315943203837335e-05,0.021221130724540217,0.01819876496005913,3.022365764481088,0.0030223657644810878,True,0.027931114137318656,731682816.9560791,3,0.6666666666666666,0.6666666666666666
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2839,India,deletion,DEL,INDUS TOWERS,INDUSTOWER.NS,-1.0,lower_volatility_deletion_half,2023-05-11,2023-05-31,2023-05-10,2023-05-12,2023-05-10,2023-05-12,153.0,148.14999389648438,-0.0316993862974877,0.0316993862974877,0.029699386297487695,10.0,2,2.0,^NSEI,60,0.7584549967304283,-1.6315943203837335e-05,0.03168701138883838,0.028170101395377522,3.5169099934608568,0.003516909993460857,True,0.02100963041163866,1231273270.1168244,3,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2861,Korea,deletion,DEMOTION,CHEIL WORLDWIDE,030000.KS,-1.0,lower_volatility_deletion_half,2023-05-11,2023-05-31,2023-05-10,2023-05-12,2023-05-10,2023-05-12,15707.208984375,15698.8623046875,-0.0005313916492614146,0.0005313916492614146,-0.0014686083507385855,10.0,2,2.0,^KS11,60,0.301298068073106,-0.008447828291545667,-0.0020139226943946226,-0.004616518830540834,2.6025961361462118,0.0026025961361462115,True,0.012869624275602464,6769337154.246582,3,0.6666666666666666,0.6666666666666666
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2881,Korea,deletion,DEMOTION,LOTTE SHOPPING CO,023530.KS,-1.0,lower_volatility_deletion_half,2023-05-11,2023-05-31,2023-05-10,2023-05-12,2023-05-10,2023-05-12,69057.8046875,70510.75,0.021039552575916165,-0.021039552575916165,-0.023039552575916167,10.0,2,2.0,^KS11,60,0.614046108251835,-0.008447828291545667,-0.02622690866151953,-0.0294550008780232,3.2280922165036703,0.00322809221650367,True,0.012043222525355479,3725111869.0921874,3,1.0,0.3333333333333333
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2989,USA,deletion,DEL,NEWELL BRANDS,NWL,-1.0,lower_volatility_deletion_half,2023-05-11,2023-05-31,2023-05-10,2023-05-12,2023-05-10,2023-05-12,8.470501899719238,8.256734848022461,-0.025236645269374525,0.025236645269374525,0.023236645269374523,10.0,2,2.0,SPY,60,,,,,,,False,0.04245511260512178,78143861.2144661,5,0.6,0.8
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2957,USA,deletion,DEMOTION,ELANCO ANIMAL HEALTH,ELAN,-1.0,lower_volatility_deletion_half,2023-05-11,2023-05-31,2023-05-10,2023-05-12,2023-05-10,2023-05-12,9.0,8.569999694824219,-0.04777781168619788,0.04777781168619788,0.04577781168619788,10.0,2,2.0,SPY,60,,,,,,,False,0.029161302811857782,57683162.254743576,5,0.8,0.4
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,2986,USA,deletion,DEMOTION,MEDICAL PROPERTIES TRUST,MPT,-1.0,lower_volatility_deletion_half,2023-05-11,2023-05-31,2023-05-10,2023-05-12,2023-05-10,2023-05-12,6.355299472808838,5.759726047515869,-0.09371288132701394,0.09371288132701394,0.09171288132701394,10.0,2,2.0,SPY,60,1.8981789996726268,-0.0030521645824610477,0.0879193266130418,0.08212296861369656,5.796357999345254,0.005796357999345254,True,0.026357033160641356,70373646.51743174,5,1.0,0.6
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3005,India,deletion,DEMOTION,ACC,ACC.NS,-1.0,lower_volatility_deletion_half,2023-08-10,2023-08-31,2023-08-09,2023-08-11,2023-08-09,2023-08-11,1962.1759033203125,1929.096923828125,-0.016858315014577796,0.016858315014577796,0.014858315014577796,10.0,2,2.0,^NSEI,60,1.1083134077684766,-0.010403640478295229,0.005327820782880348,0.0011111939673433945,4.216626815536953,0.004216626815536953,True,0.018282181744973487,1444994961.2344422,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3057,Korea,deletion,DEL,EMART CO,139480.KS,-1.0,lower_volatility_deletion_half,2023-08-10,2023-08-31,2023-08-09,2023-08-11,2023-08-09,2023-08-11,74758.8203125,73651.2890625,-0.014814723471697322,0.014814723471697322,0.012814723471697322,10.0,2,2.0,^KS11,60,0.734434587509293,-0.005320333342954786,0.010907286647552385,0.0074384174725337995,3.468869175018586,0.003468869175018586,True,0.021097432847449096,10047059222.230078,2,0.5,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3055,Korea,deletion,DEL,CJ CORP,001045.KS,-1.0,lower_volatility_deletion_half,2023-08-10,2023-08-31,2023-08-09,2023-08-11,2023-08-09,2023-08-11,38317.16015625,39410.6875,0.02853884106470339,-0.02853884106470339,-0.030538841064703393,10.0,2,2.0,^KS11,60,0.6917619743800283,-0.005320333342954786,-0.03221924536238569,-0.03560276931114575,3.3835239487600566,0.003383523948760057,True,0.010907006080789325,82117196.378125,2,1.0,0.5
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3157,USA,deletion,DEMOTION,UGI CORP,UGI,-1.0,lower_volatility_deletion_half,2023-08-10,2023-08-31,2023-08-09,2023-08-11,2023-08-09,2023-08-11,21.412084579467773,21.115177154541016,-0.013866348408293927,0.013866348408293927,0.011866348408293927,10.0,2,2.0,SPY,60,,,,,,,False,0.02545973127811657,75678959.09490585,6,0.5,0.5
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3065,USA,deletion,DEMOTION,ADVANCE AUTO PARTS,AAP,-1.0,lower_volatility_deletion_half,2023-08-10,2023-08-31,2023-08-09,2023-08-11,2023-08-09,2023-08-11,67.63394927978516,68.65985870361328,0.015168557133699023,-0.015168557133699023,-0.017168557133699025,10.0,2,2.0,SPY,60,,,,,,,False,0.02506633043794332,126304587.12486267,6,0.6666666666666666,0.8333333333333334
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3124,USA,deletion,DEMOTION,MASIMO,MASI,-1.0,lower_volatility_deletion_half,2023-08-10,2023-08-31,2023-08-09,2023-08-11,2023-08-09,2023-08-11,117.95999908447266,113.62000274658205,-0.03679210216662243,0.03679210216662243,0.03479210216662243,10.0,2,2.0,SPY,60,,,,,,,False,0.0231950448026206,125830635.37528992,6,0.8333333333333334,0.6666666666666666
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3119,USA,deletion,DEL,LIBERTY GLOBAL A,LBTYA,-1.0,lower_volatility_deletion_half,2023-08-10,2023-08-31,2023-08-09,2023-08-11,2023-08-09,2023-08-11,9.438433647155762,9.546625137329102,0.011462864943267759,-0.011462864943267759,-0.013462864943267759,10.0,2,2.0,SPY,60,,,,,,,False,0.008663059400593478,24829712.738745976,6,1.0,0.16666666666666666
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3190,Indonesia,deletion,DEL,VALE INDONESIA,INCO.JK,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,4492.91064453125,4405.76416015625,-0.01939644281176045,0.01939644281176045,0.01739644281176045,10.0,2,2.0,^JKSE,60,0.5989676000105375,0.017532552799695456,0.029897873884252066,0.02669993868423099,3.197935200021075,0.003197935200021075,True,0.022715602634183332,39677393499.140625,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3228,Korea,deletion,DEMOTION,PANOCEAN,028670.KS,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,4040.953125,3818.972412109375,-0.054932761164019905,0.054932761164019905,0.052932761164019904,10.0,2,2.0,^KS11,60,1.0497299116405696,0.03449175948203709,0.09113979279742648,0.08704033297414535,4.099459823281139,0.004099459823281138,True,0.03017855780116745,13274662041.742151,4,0.5,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3218,Korea,deletion,DEMOTION,KAKAO GAMES,293490.KQ,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,25400.0,25550.0,0.0059055118110236116,-0.0059055118110236116,-0.007905511811023612,10.0,2,2.0,^KS11,60,1.0906242102992603,0.03449175948203709,0.03171203613590511,0.027530787715306593,4.1812484205985205,0.004181248420598521,True,0.027457232757603228,8912267460.0,4,0.75,0.5
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3192,Korea,deletion,DEMOTION,BGF RETAIL (NEW),282330.KS,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,133749.859375,127604.6015625,-0.04594590111134467,0.04594590111134467,0.043945901111344665,10.0,2,2.0,^KS11,60,0.8502721897093066,0.03449175948203709,0.07527328497306308,0.07157274059364448,3.7005443794186133,0.0037005443794186133,True,0.026096292257670173,6221326228.171484,4,1.0,0.25
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3323,USA,deletion,DEMOTION,FIRST HORIZON NATIONAL,FHN,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,10.619277000427246,11.572881698608398,0.08979939953942129,-0.08979939953942129,-0.09179939953942129,10.0,2,2.0,SPY,60,1.0869887858696623,0.02155893152763899,-0.0663650827335458,-0.07053906030528512,4.173977571739325,0.004173977571739325,True,0.025102825751679717,72076900.47942162,17,0.5294117647058824,0.5294117647058824
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3331,USA,deletion,DEMOTION,HEALTHCARE REALTY T(NEW),HR,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,12.076812744140623,12.760242462158203,0.05659023887317982,-0.05659023887317982,-0.05859023887317982,10.0,2,2.0,SPY,60,,,,,,,False,0.02426171479122991,55343748.06919098,17,0.5882352941176471,0.29411764705882354
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3378,USA,deletion,DEMOTION,WHIRLPOOL CORP,WHR,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,92.88216400146484,99.5592803955078,0.07188803647961572,-0.07188803647961572,-0.07388803647961573,10.0,2,2.0,SPY,60,,,,,,,False,0.02355967102993397,74551303.8433075,17,0.6470588235294118,0.6470588235294118
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3266,USA,deletion,DEMOTION,ARROW ELECTRONICS,ARW,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,119.18000030517578,124.97000122070312,0.048581984399239,-0.048581984399239,-0.050581984399239,10.0,2,2.0,SPY,60,,,,,,,False,0.022873550248617532,66635739.37927246,17,0.7058823529411765,0.4117647058823529
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3340,USA,deletion,DEMOTION,INVESCO LTD,IVZ,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,11.803350448608398,12.5137357711792,0.06018505725673462,-0.06018505725673462,-0.06218505725673462,10.0,2,2.0,SPY,60,,,,,,,False,0.022598668051990532,49100986.938934326,17,0.7647058823529411,0.23529411764705882
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3353,USA,deletion,DEMOTION,MOHAWK INDUSTRIES,MHK,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,79.61000061035156,86.33000183105469,0.08441152077857583,-0.08441152077857583,-0.08641152077857583,10.0,2,2.0,SPY,60,,,,,,,False,0.02078913146042158,63388664.478530884,17,0.8235294117647058,0.35294117647058826
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3302,USA,deletion,DEMOTION,COGNEX CORP,CGNX,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,34.706241607666016,36.689453125,0.057142791194536136,-0.057142791194536136,-0.05914279119453614,10.0,2,2.0,SPY,60,1.1937276273756505,0.02155893152763899,-0.03140729901329353,-0.035794754268044834,4.387455254751301,0.004387455254751301,True,0.02067816661069085,45934352.96918869,17,0.8823529411764706,0.17647058823529413
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3371,USA,deletion,DEMOTION,SENSATA TECH HLDG,ST,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,30.149986267089844,32.02284240722656,0.0621179765571247,-0.0621179765571247,-0.0641179765571247,10.0,2,2.0,SPY,60,,,,,,,False,0.015333532567728245,67144027.81179428,17,0.9411764705882353,0.47058823529411764
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3264,USA,deletion,DEMOTION,ARAMARK,ARMK,-1.0,lower_volatility_deletion_half,2023-11-14,2023-11-30,2023-11-13,2023-11-15,2023-11-13,2023-11-15,27.78944206237793,26.347354888916016,-0.05189334748876617,0.05189334748876617,0.04989334748876617,10.0,2,2.0,SPY,60,,,,,,,False,0.01298204231816819,80758629.04083252,17,1.0,0.7058823529411765
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3435,Korea,deletion,DEMOTION,PEARLABYSS,263750.KQ,-1.0,lower_volatility_deletion_half,2024-02-12,2024-02-29,2024-02-09,2024-02-13,2024-02-13,2024-02-13,32800.0,32800.0,0.0,-0.0,-0.002,10.0,0,2.0,^KS11,60,0.9442059638704994,0.0,-0.0,-0.0038884119277409986,3.8884119277409988,0.0038884119277409986,True,0.022317264009600647,6728706220.0,4,0.5,0.5
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3428,Korea,deletion,DEMOTION,HOTEL SHILLA CO,008770.KS,-1.0,lower_volatility_deletion_half,2024-02-12,2024-02-29,2024-02-09,2024-02-13,2024-02-13,2024-02-13,59300.0,59300.0,0.0,-0.0,-0.002,10.0,0,2.0,^KS11,60,0.6739961808726915,0.0,-0.0,-0.003347992361745383,3.347992361745383,0.003347992361745383,True,0.013163386476600846,16841846920.0,4,0.75,0.75
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3429,Korea,deletion,DEMOTION,HYUNDAI MIPO DOCKYARD,004310.KS,-1.0,lower_volatility_deletion_half,2024-02-12,2024-02-29,2024-02-09,2024-02-13,2024-02-13,2024-02-13,3761.662109375,3761.662109375,0.0,-0.0,-0.002,10.0,0,2.0,^KS11,60,0.6282750565625816,0.0,-0.0,-0.0032565501131251637,3.2565501131251633,0.0032565501131251637,True,0.011408130600627833,203002426.10231933,4,1.0,0.25
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3622,Korea,deletion,DEL,KAKAOPAY CORP,377300.KS,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-14,35600.0,35650.0,0.001404494382022392,-0.001404494382022392,-0.003404494382022392,10.0,1,2.0,^KS11,60,0.9771089971817123,0.0011477396305963339,-0.0002830276625446994,-0.004237245656908124,3.9542179943634244,0.003954217994363424,True,0.01822055730590812,8172430420.0,4,0.5,0.75
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3639,Korea,deletion,DEMOTION,SAMSUNG SECURITIES CO,016360.KS,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-14,34346.171875,34742.4765625,0.011538540275822129,-0.011538540275822129,-0.013538540275822129,10.0,1,2.0,^KS11,60,0.6887078151928401,0.0011477396305963339,-0.010748083022423891,-0.01412549865280957,3.37741563038568,0.00337741563038568,True,0.016368060347816637,8014333687.311328,4,0.75,0.5
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3624,Korea,deletion,DEMOTION,KANGWON LAND,035250.KS,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-14,13754.8427734375,13710.841796875,-0.0031989443490747504,0.0031989443490747504,0.0011989443490747504,10.0,1,2.0,^KS11,60,0.5761901946956887,0.0011477396305963339,0.00386026067028801,0.0007078802808966325,3.1523803893913773,0.0031523803893913774,True,0.00888388931433167,6574681176.887842,4,1.0,0.25
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3558,India,deletion,DEMOTION,INDRAPRASTHA GAS,IGL.NS,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,207.12986755371097,209.55995178222656,0.01173217680876193,-0.01173217680876193,-0.01373217680876193,10.0,2,2.0,^NSEI,60,1.3478669964887005,0.004365715630813671,-0.005847772793933334,-0.010543506786910736,4.6957339929774005,0.0046957339929774005,True,0.022060946024101892,1730389180.952919,3,0.6666666666666666,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3538,India,deletion,DEL,BERGER PAINTS INDIA,BERGEPAINT.NS,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,489.3126831054687,478.8009643554687,-0.02148262064920614,0.02148262064920614,0.01948262064920614,10.0,2,2.0,^NSEI,60,0.6874211135543608,0.004365715630813671,0.024483705749601754,0.021108863522493033,3.3748422271087213,0.0033748422271087214,True,0.01738415264644745,558767881.3301055,3,1.0,0.3333333333333333
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3599,Indonesia,deletion,DEMOTION,SEMEN INDONESIA,SMGR.JK,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,4078.037109375,3835.9619140625,-0.05936071419163724,0.05936071419163724,0.05736071419163724,10.0,2,2.0,^JKSE,60,0.6974050989630867,0.01134904345722032,0.06727559496705635,0.06388078476913017,3.3948101979261733,0.0033948101979261736,True,0.020787887686052248,72347912160.55664,2,0.5,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3598,Indonesia,deletion,DEMOTION,SARANA MENARA NUSANTARA,TOWR.JK,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,719.22265625,691.5602416992188,-0.038461544989436325,0.038461544989436325,0.03646154498943632,10.0,2,2.0,^JKSE,60,1.0610325765355253,0.01134904345722032,0.050503249810064446,0.046381184656993396,4.12206515307105,0.00412206515307105,True,0.01702576776680986,30663443399.41559,2,1.0,0.5
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3733,USA,deletion,DEMOTION,LIBERTY GLOBAL C,LBTYK,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,9.052355766296388,9.198952674865724,0.016194337955114824,-0.016194337955114824,-0.018194337955114825,10.0,2,2.0,SPY,60,,,,,,,False,0.018942419718481186,46695978.008915044,12,0.5,0.08333333333333333
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3725,USA,deletion,DEMOTION,JAZZ PHARMACEUTICALS,JAZZ,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,113.16999816894533,109.73999786376952,-0.030308388801556285,0.030308388801556285,0.028308388801556283,10.0,2,2.0,SPY,60,,,,,,,False,0.01848893766059079,81838673.89831543,12,0.5833333333333334,0.4166666666666667
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3786,USA,deletion,DEMOTION,VAIL RESORTS,MTN,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,184.57293701171875,182.7184906005859,-0.010047228164414501,0.010047228164414501,0.008047228164414501,10.0,2,2.0,SPY,60,1.1189254230663253,0.017028467015606674,0.029100812824023162,0.02486296197789051,4.23785084613265,0.0042378508461326505,True,0.018002095523330132,110269857.36801147,12,0.6666666666666666,0.8333333333333334
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3694,USA,deletion,DEMOTION,DROPBOX A,DBX,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,23.790000915527344,23.86000061035156,0.0029423998373421245,-0.0029423998373421245,-0.0049423998373421246,10.0,2,2.0,SPY,60,1.0519137385484938,0.017028467015606674,0.014970078562794406,0.010866251085697418,4.103827477096988,0.004103827477096988,True,0.014874569698201457,88859583.16679001,12,0.75,0.5
