Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,page
2024-08-01,2024-08-12,2024-08-30,USA,APPLIED DIGITAL,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,ARBUTUS BIOPHARMA CORP,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,AST SPACEMOBILE A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,ASTRIA THERAPEUTICS,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,ATN INTERNATIONAL,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,AVADEL PHARMACEUTICALS,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,BIOMEA FUSION,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,BLEND LABS A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,BOWHEAD SPECIALTY HLDGS,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,BURKE & HERBERT BNK & TR,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CABALETTA BIO,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CAESARS ENT INC,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CAESARS ENT INC,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,CAREDX,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CENTURI HLDGS,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CERENCE,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CHEGG,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CLEVELAND CLIFFS,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CLEVELAND CLIFFS,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,CLOVER HEALTH INV A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CONFLUENT A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CONFLUENT A,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,CORE SCIENTIFIC,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,CS DISCO,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,DAKTRONICS,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,ERASCA,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,ETSY,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,ETSY,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,FLUTTER ENTMT(US),Addition,none,standard,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,FUELCELL ENERGY,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,GANNETT CO,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,GENEDX HOLDINGS A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,GIGACLOUD TECH (US),Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,GLOBAL BUSINESS TRAVEL A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,GRAFTECH INTL,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,HARROW,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,HILLEVAX INC,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,HUMACYTE A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,IBOTTA,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,JOHNSON OUTDOORS A,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,KYVERNA THERAPEUTICS,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,LATTICE SEMICONDUCTOR,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,LATTICE SEMICONDUCTOR,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,LENDINGTREE INC A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,LEXICON PHARMACEUTICALS,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,LIMBACH HOLDINGS,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,MACROGENICS,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,MILLER INDUSTRIES,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,MULTIPLAN A,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,NB BANCORP,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,NEVRO,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,NUSCALE POWER,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,OKLO A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,ORASURE TECHNOLOGIES,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,PACS GROUP,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,PAGAYA TECH A (US),Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,PAYLOCITY HOLDING CORP,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,PAYLOCITY HOLDING CORP,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,PULSE BIOSCIENCES,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,REDDIT A,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,REPLIGEN CORP,Addition,none,small_cap,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,REPLIGEN CORP,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,RESOURCES CONNECTION,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,SERITAGE GROWTH PPTYS A,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,SUNPOWER CORP A,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,TOURMALINE BIO,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,TTEC HOLDINGS,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,UIPATH A,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,UNITY SOFTWARE,Deletion,standard,none,MSCI_Aug24_STPublicList.pdf,4
2024-08-01,2024-08-12,2024-08-30,USA,XPERI,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-08-01,2024-08-12,2024-08-30,USA,ZENTALIS PHARMACEUTICALS,Deletion,small_cap,none,MSCI_Aug24_SCPublicList.pdf,5
2024-11-01,2024-11-06,2024-11-25,USA,3D SYSTEMS CORP,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,3D SYSTEMS CORP,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,ABACUS LIFE INC,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ACTUATE THERAPEUTICS INC,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ADAPTIVE BIOTECHNOLOGIES,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ADAPTIVE BIOTECHNOLOGIES,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,ADVENT TECH HLDGS A,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ALLIENT,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ALLIENT,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,ALPINE 4 HLDGS A,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ALUMIS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,AMC NETWORKS A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,AMC NETWORKS A,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,ANNEXON,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ANNEXON,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,APPLIED THERAPEUTICS,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,APPLIED THERAPEUTICS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,ARRIVENT BIOPHARMA,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ARRIVENT BIOPHARMA,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,ARTIVA BIOTHERAPEUTICS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ASTERA LABS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,AVEANNA HEALTHCARE HLDGS,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,AVEANNA HEALTHCARE HLDGS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,B RILEY FINANCIAL,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,B RILEY FINANCIAL,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,BATH & BODY WORKS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,BATH & BODY WORKS,Deletion,standard,none,MSCI_Nov24_STPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,BERRY CORP,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,BERRY CORP,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,BIOVENTUS,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,BIOVENTUS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,BIOVIE A,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,CALIFORNIA BANCORP (NEW),Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,CALUMET,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,CAPRICOR THERAPEUTICS,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,CAPRICOR THERAPEUTICS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,CARVANA A,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,CARVANA A,Addition,none,standard,MSCI_Nov24_STPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,CELSIUS HLDGS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,CELSIUS HLDGS,Deletion,standard,none,MSCI_Nov24_STPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,CHORD ENERGY CORP,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,CHORD ENERGY CORP,Deletion,standard,none,MSCI_Nov24_STPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,COMMSCOPE HOLDING CO,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,COMMSCOPE HOLDING CO,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,COMPLETE SOLARIA,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,COMPOSECURE A,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,COMPOSECURE A,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,COMSTOCK HOLDING A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,CONCENTRA GRP HLDGS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,CRYOPORT,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,CRYOPORT,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,DENNY'S CORP,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,DENNY'S CORP,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,EDITAS MEDICINE,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,EDITAS MEDICINE,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,ELUTIA A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ENHABIT,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ENHABIT,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,EOS ENERGY ENTERPRISES A,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,EOS ENERGY ENTERPRISES A,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,EUROPEAN WAX CENTER A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,EUROPEAN WAX CENTER A,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,EVENTBRITE,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,EVENTBRITE,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,EVGO A,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,EVGO A,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,FALCON'S BEYOND GLOBAL,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,FATE THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,FATE THERAPEUTICS,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,FORTE BIOSCIENCES,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,GALECTO,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,GENPACT,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,GRINDR,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,HOLLEY,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,HOLLEY,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,HUDSON TECHNOLOGIES,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,HUDSON TECHNOLOGIES,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,IGM BIOSCIENCES,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ITEOS THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ITEOS THERAPEUTICS,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,KORRO BIO,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,KORRO BIO,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,LANDBRIDGE CO LLC,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,LASER PHOTONICS CORP,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,LATHAM GRP,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,LATHAM GRP,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,LENZ THERAPEUTICS,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,LENZ THERAPEUTICS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,LIFE360 (US),Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,LIGHTWAVE LOGIC,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,LIGHTWAVE LOGIC,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,LUMINAR TECHNOLOGIES A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,LUMINAR TECHNOLOGIES A,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,LUXURBAN HOTELS INC,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,LYELL IMMUNOPHARMA,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,LYELL IMMUNOPHARMA,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,MANITOWOC CO (NEW),Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,MANITOWOC CO (NEW),Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,MAXCYTE (US),Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,MAXCYTE (US),Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,METHODE ELECTRONICS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,METHODE ELECTRONICS,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,MINERALYS THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,NET POWER,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,NEUMORA THERAPEUTICS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,NIKOLA,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,NIKOLA,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,NORTHEAST BANK,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,NORTHEAST BANK,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,NU SKIN ENTERPRISES A,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,NU SKIN ENTERPRISES A,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,NUTANIX A,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,NUTANIX A,Addition,none,standard,MSCI_Nov24_STPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ONCTERNAL THERAPEUTICS,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ONESTREAM A,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,ORRSTOWN FINL SERVICES,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,ORRSTOWN FINL SERVICES,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,PARAMOUNT GLOBAL B,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,PARAMOUNT GLOBAL B,Deletion,standard,none,MSCI_Nov24_STPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,PERPETUA RESOURCES (US),Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,PRIME MEDICINE,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,RAPPORT THERAPEUTICS,Addition,none,small_cap,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,RCI HOSPITALITY HOLDINGS,Addition,none,micro_cap,MSCI_Nov24_MicroPublicList.pdf,3
2024-11-01,2024-11-06,2024-11-25,USA,RCI HOSPITALITY HOLDINGS,Deletion,small_cap,none,MSCI_Nov24_SCPublicList.pdf,6
2024-11-01,2024-11-06,2024-11-25,USA,S&W SEED CO,Deletion,micro_cap,none,MSCI_Nov24_MicroPublicList.pdf,3
